,From,To,From_Table,To_Table,Weight,Distance,Edge_Name
4203,403,3002,Warehouses,Products,100,0.0,Related_To
4204,489,3003,Warehouses,Products,100,0.0,Related_To
4205,885,3003,Warehouses,Products,100,0.0,Related_To
4206,750,3004,Warehouses,Products,100,0.0,Related_To
4207,1049,3004,Warehouses,Products,80,20.317038391647,Related_To
4208,686,3004,Warehouses,Products,100,0.0,Related_To
4209,896,3004,Warehouses,Products,100,0.0,Related_To
4210,797,3004,Warehouses,Products,100,0.0,Related_To
4211,540,3005,Warehouses,Products,100,0.0,Related_To
4212,274,3005,Warehouses,Products,100,0.0,Related_To
4213,189,3005,Warehouses,Products,100,0.0,Related_To
4214,676,3005,Warehouses,Products,90,73.18432918859723,Related_To
4215,635,3005,Warehouses,Products,100,0.0,Related_To
4216,961,3005,Warehouses,Products,100,0.0,Related_To
4217,402,3005,Warehouses,Products,100,0.0,Related_To
4218,519,3005,Warehouses,Products,100,0.0,Related_To
4219,1106,3005,Warehouses,Products,100,0.0,Related_To
4220,474,3005,Warehouses,Products,100,0.0,Related_To
4221,771,3006,Warehouses,Products,100,0.0,Related_To
4222,1076,3006,Warehouses,Products,100,0.0,Related_To
4223,255,3007,Warehouses,Products,100,0.0,Related_To
4224,558,3007,Warehouses,Products,100,0.0,Related_To
4225,710,3008,Warehouses,Products,100,0.0,Related_To
4226,1138,3008,Warehouses,Products,100,0.0,Related_To
4227,159,3008,Warehouses,Products,100,0.0,Related_To
4228,364,3008,Warehouses,Products,100,0.0,Related_To
4229,891,3008,Warehouses,Products,100,0.0,Related_To
4230,814,3008,Warehouses,Products,100,0.0,Related_To
4231,1084,3008,Warehouses,Products,100,0.0,Related_To
4232,481,3008,Warehouses,Products,85,57.93527583123717,Related_To
4233,230,3009,Warehouses,Products,95,86.16718738379778,Related_To
4234,242,3009,Warehouses,Products,100,0.0,Related_To
4235,684,3009,Warehouses,Products,80,25.772678025097324,Related_To
4236,758,3009,Warehouses,Products,100,0.0,Related_To
4237,728,3009,Warehouses,Products,100,0.0,Related_To
4238,726,3009,Warehouses,Products,100,0.0,Related_To
4239,257,3010,Warehouses,Products,100,0.0,Related_To
4240,853,3010,Warehouses,Products,100,0.0,Related_To
4241,801,3010,Warehouses,Products,100,0.0,Related_To
4242,165,3010,Warehouses,Products,100,0.0,Related_To
4243,664,3010,Warehouses,Products,100,0.0,Related_To
4244,1064,3010,Warehouses,Products,100,0.0,Related_To
4245,236,3010,Warehouses,Products,100,0.0,Related_To
4246,540,3010,Warehouses,Products,100,0.0,Related_To
4247,476,3010,Warehouses,Products,100,0.0,Related_To
4248,369,3011,Warehouses,Products,100,0.0,Related_To
4249,860,3011,Warehouses,Products,100,0.0,Related_To
4250,817,3011,Warehouses,Products,100,0.0,Related_To
4251,746,3011,Warehouses,Products,100,0.0,Related_To
4252,611,3012,Warehouses,Products,100,0.0,Related_To
4253,1081,3012,Warehouses,Products,100,0.0,Related_To
4254,447,3012,Warehouses,Products,90,61.57565963037723,Related_To
4255,418,3012,Warehouses,Products,100,0.0,Related_To
4256,1069,3012,Warehouses,Products,100,0.0,Related_To
4257,1147,3012,Warehouses,Products,100,0.0,Related_To
4258,224,3012,Warehouses,Products,100,0.0,Related_To
4259,648,3012,Warehouses,Products,100,0.0,Related_To
4260,190,3012,Warehouses,Products,100,0.0,Related_To
4261,447,3013,Warehouses,Products,90,61.57565963037723,Related_To
4262,601,3013,Warehouses,Products,100,0.0,Related_To
4263,254,3013,Warehouses,Products,100,0.0,Related_To
4264,1067,3013,Warehouses,Products,100,0.0,Related_To
4265,426,3013,Warehouses,Products,95,83.84382222272329,Related_To
4266,285,3013,Warehouses,Products,100,0.0,Related_To
4267,159,3013,Warehouses,Products,100,0.0,Related_To
4268,972,3014,Warehouses,Products,100,0.0,Related_To
4269,413,3014,Warehouses,Products,100,0.0,Related_To
4270,920,3014,Warehouses,Products,100,0.0,Related_To
4271,196,3014,Warehouses,Products,100,0.0,Related_To
4272,1082,3014,Warehouses,Products,100,0.0,Related_To
4273,596,3015,Warehouses,Products,100,0.0,Related_To
4274,1030,3015,Warehouses,Products,100,0.0,Related_To
4275,856,3015,Warehouses,Products,100,0.0,Related_To
4276,1038,3015,Warehouses,Products,100,0.0,Related_To
4277,527,3015,Warehouses,Products,100,0.0,Related_To
4278,450,3015,Warehouses,Products,100,0.0,Related_To
4279,804,3015,Warehouses,Products,100,0.0,Related_To
4280,579,3015,Warehouses,Products,100,0.0,Related_To
4281,637,3015,Warehouses,Products,100,0.0,Related_To
4282,804,3016,Warehouses,Products,100,0.0,Related_To
4283,1032,3016,Warehouses,Products,100,0.0,Related_To
4284,508,3017,Warehouses,Products,80,35.8216806370618,Related_To
4285,352,3017,Warehouses,Products,100,0.0,Related_To
4286,798,3017,Warehouses,Products,100,0.0,Related_To
4287,809,3017,Warehouses,Products,100,0.0,Related_To
4288,642,3018,Warehouses,Products,100,0.0,Related_To
4289,329,3018,Warehouses,Products,100,0.0,Related_To
4290,356,3018,Warehouses,Products,100,0.0,Related_To
4291,1132,3018,Warehouses,Products,100,0.0,Related_To
4292,784,3018,Warehouses,Products,100,0.0,Related_To
4293,807,3018,Warehouses,Products,100,0.0,Related_To
4294,870,3019,Warehouses,Products,85,57.69768914975247,Related_To
4295,475,3019,Warehouses,Products,100,0.0,Related_To
4296,516,3019,Warehouses,Products,100,0.0,Related_To
4297,238,3019,Warehouses,Products,100,0.0,Related_To
4298,790,3019,Warehouses,Products,100,0.0,Related_To
4299,627,3020,Warehouses,Products,100,0.0,Related_To
4300,725,3021,Warehouses,Products,100,0.0,Related_To
4301,572,3021,Warehouses,Products,100,0.0,Related_To
4302,378,3021,Warehouses,Products,80,20.34854717370346,Related_To
4303,462,3021,Warehouses,Products,100,0.0,Related_To
4304,908,3021,Warehouses,Products,100,0.0,Related_To
4305,285,3021,Warehouses,Products,100,0.0,Related_To
4306,394,3021,Warehouses,Products,100,0.0,Related_To
4307,684,3022,Warehouses,Products,80,25.772678025097324,Related_To
4308,369,3022,Warehouses,Products,100,0.0,Related_To
4309,493,3023,Warehouses,Products,100,0.0,Related_To
4310,253,3023,Warehouses,Products,100,0.0,Related_To
4311,425,3024,Warehouses,Products,85,41.45182875213043,Related_To
4312,881,3024,Warehouses,Products,100,0.0,Related_To
4313,764,3024,Warehouses,Products,100,0.0,Related_To
4314,346,3025,Warehouses,Products,100,0.0,Related_To
4315,246,3025,Warehouses,Products,100,0.0,Related_To
4316,885,3025,Warehouses,Products,100,0.0,Related_To
4317,974,3025,Warehouses,Products,100,0.0,Related_To
4318,378,3026,Warehouses,Products,80,20.34854717370346,Related_To
4319,812,3026,Warehouses,Products,100,0.0,Related_To
4320,1111,3027,Warehouses,Products,100,0.0,Related_To
4321,856,3028,Warehouses,Products,100,0.0,Related_To
4322,644,3028,Warehouses,Products,100,0.0,Related_To
4323,775,3029,Warehouses,Products,100,0.0,Related_To
4324,724,3030,Warehouses,Products,100,0.0,Related_To
4325,511,3031,Warehouses,Products,85,57.19306462146604,Related_To
4326,601,3031,Warehouses,Products,100,0.0,Related_To
4327,167,3031,Warehouses,Products,100,0.0,Related_To
4328,1082,3032,Warehouses,Products,100,0.0,Related_To
4329,457,3032,Warehouses,Products,100,0.0,Related_To
4330,924,3032,Warehouses,Products,100,0.0,Related_To
4331,176,3032,Warehouses,Products,100,0.0,Related_To
4332,475,3032,Warehouses,Products,100,0.0,Related_To
4333,1001,3032,Warehouses,Products,100,0.0,Related_To
4334,787,3032,Warehouses,Products,100,0.0,Related_To
4335,879,3033,Warehouses,Products,100,0.0,Related_To
4336,628,3033,Warehouses,Products,100,0.0,Related_To
4337,155,3033,Warehouses,Products,100,0.0,Related_To
4338,673,3033,Warehouses,Products,100,0.0,Related_To
4339,950,3033,Warehouses,Products,100,0.0,Related_To
4340,657,3033,Warehouses,Products,100,0.0,Related_To
4341,390,3034,Warehouses,Products,100,0.0,Related_To
4342,384,3034,Warehouses,Products,85,58.74651289345001,Related_To
4343,274,3034,Warehouses,Products,100,0.0,Related_To
4344,522,3035,Warehouses,Products,100,0.0,Related_To
4345,747,3035,Warehouses,Products,100,0.0,Related_To
4346,668,3035,Warehouses,Products,100,0.0,Related_To
4347,544,3035,Warehouses,Products,100,0.0,Related_To
4348,1112,3036,Warehouses,Products,100,0.0,Related_To
4349,361,3036,Warehouses,Products,100,0.0,Related_To
4350,338,3036,Warehouses,Products,100,0.0,Related_To
4351,924,3036,Warehouses,Products,100,0.0,Related_To
4352,194,3036,Warehouses,Products,100,0.0,Related_To
4353,913,3036,Warehouses,Products,100,0.0,Related_To
4354,581,3036,Warehouses,Products,100,0.0,Related_To
4355,367,3037,Warehouses,Products,100,0.0,Related_To
4356,632,3038,Warehouses,Products,100,0.0,Related_To
4357,552,3038,Warehouses,Products,100,0.0,Related_To
4358,1056,3038,Warehouses,Products,100,0.0,Related_To
4359,350,3038,Warehouses,Products,100,0.0,Related_To
4360,753,3039,Warehouses,Products,100,0.0,Related_To
4361,548,3039,Warehouses,Products,100,0.0,Related_To
4362,572,3039,Warehouses,Products,100,0.0,Related_To
4363,570,3039,Warehouses,Products,100,0.0,Related_To
4364,636,3039,Warehouses,Products,100,0.0,Related_To
4365,643,3040,Warehouses,Products,100,0.0,Related_To
4366,962,3040,Warehouses,Products,100,0.0,Related_To
4367,771,3040,Warehouses,Products,100,0.0,Related_To
4368,218,3040,Warehouses,Products,100,0.0,Related_To
4369,475,3040,Warehouses,Products,100,0.0,Related_To
4370,477,3040,Warehouses,Products,100,0.0,Related_To
4371,552,3040,Warehouses,Products,100,0.0,Related_To
4372,209,3040,Warehouses,Products,100,0.0,Related_To
4373,196,3041,Warehouses,Products,100,0.0,Related_To
4374,439,3041,Warehouses,Products,100,0.0,Related_To
4375,281,3041,Warehouses,Products,100,0.0,Related_To
4376,1126,3041,Warehouses,Products,100,0.0,Related_To
4377,913,3041,Warehouses,Products,100,0.0,Related_To
4378,859,3041,Warehouses,Products,100,0.0,Related_To
4379,251,3042,Warehouses,Products,100,0.0,Related_To
4380,877,3042,Warehouses,Products,100,0.0,Related_To
4381,1015,3042,Warehouses,Products,100,0.0,Related_To
4382,310,3042,Warehouses,Products,100,0.0,Related_To
4383,828,3042,Warehouses,Products,100,0.0,Related_To
4384,982,3042,Warehouses,Products,100,0.0,Related_To
4385,1055,3042,Warehouses,Products,100,0.0,Related_To
4386,545,3042,Warehouses,Products,100,0.0,Related_To
4387,471,3042,Warehouses,Products,100,0.0,Related_To
4388,419,3043,Warehouses,Products,100,0.0,Related_To
4389,486,3043,Warehouses,Products,100,0.0,Related_To
4390,262,3043,Warehouses,Products,100,0.0,Related_To
4391,244,3043,Warehouses,Products,100,0.0,Related_To
4392,792,3044,Warehouses,Products,100,0.0,Related_To
4393,711,3044,Warehouses,Products,100,0.0,Related_To
4394,542,3044,Warehouses,Products,100,0.0,Related_To
4395,539,3045,Warehouses,Products,100,0.0,Related_To
4396,483,3045,Warehouses,Products,80,31.942227076629816,Related_To
4397,485,3045,Warehouses,Products,100,0.0,Related_To
4398,608,3045,Warehouses,Products,100,0.0,Related_To
4399,1105,3045,Warehouses,Products,100,0.0,Related_To
4400,753,3045,Warehouses,Products,100,0.0,Related_To
4401,891,3045,Warehouses,Products,100,0.0,Related_To
4402,908,3046,Warehouses,Products,100,0.0,Related_To
4403,1016,3046,Warehouses,Products,100,0.0,Related_To
4404,645,3046,Warehouses,Products,100,0.0,Related_To
4405,974,3046,Warehouses,Products,100,0.0,Related_To
4406,476,3046,Warehouses,Products,100,0.0,Related_To
4407,304,3046,Warehouses,Products,100,0.0,Related_To
4408,206,3046,Warehouses,Products,100,0.0,Related_To
4409,501,3046,Warehouses,Products,100,0.0,Related_To
4410,578,3046,Warehouses,Products,100,0.0,Related_To
4411,676,3047,Warehouses,Products,90,73.18432918859723,Related_To
4412,528,3047,Warehouses,Products,100,0.0,Related_To
4413,198,3047,Warehouses,Products,100,0.0,Related_To
4414,373,3047,Warehouses,Products,100,0.0,Related_To
4415,483,3047,Warehouses,Products,80,31.942227076629816,Related_To
4416,577,3047,Warehouses,Products,100,0.0,Related_To
4417,768,3047,Warehouses,Products,100,0.0,Related_To
4418,1019,3047,Warehouses,Products,100,0.0,Related_To
4419,1054,3047,Warehouses,Products,100,0.0,Related_To
4420,880,3048,Warehouses,Products,100,0.0,Related_To
4421,1131,3048,Warehouses,Products,100,0.0,Related_To
4422,1050,3048,Warehouses,Products,100,0.0,Related_To
4423,831,3048,Warehouses,Products,100,0.0,Related_To
4424,332,3048,Warehouses,Products,100,0.0,Related_To
4425,581,3049,Warehouses,Products,100,0.0,Related_To
4426,579,3049,Warehouses,Products,100,0.0,Related_To
4427,1073,3049,Warehouses,Products,100,0.0,Related_To
4428,1017,3050,Warehouses,Products,100,0.0,Related_To
4429,420,3050,Warehouses,Products,100,0.0,Related_To
4430,301,3050,Warehouses,Products,100,0.0,Related_To
4431,896,3050,Warehouses,Products,100,0.0,Related_To
4432,955,3051,Warehouses,Products,100,0.0,Related_To
4433,461,3051,Warehouses,Products,100,0.0,Related_To
4434,463,3051,Warehouses,Products,100,0.0,Related_To
4435,645,3051,Warehouses,Products,100,0.0,Related_To
4436,361,3051,Warehouses,Products,100,0.0,Related_To
4437,317,3051,Warehouses,Products,100,0.0,Related_To
4438,649,3051,Warehouses,Products,100,0.0,Related_To
4439,808,3051,Warehouses,Products,100,0.0,Related_To
4440,434,3051,Warehouses,Products,100,0.0,Related_To
4441,1086,3051,Warehouses,Products,100,0.0,Related_To
4442,620,3052,Warehouses,Products,100,0.0,Related_To
4443,818,3052,Warehouses,Products,100,0.0,Related_To
4444,662,3052,Warehouses,Products,100,0.0,Related_To
4445,786,3053,Warehouses,Products,100,0.0,Related_To
4446,883,3053,Warehouses,Products,100,0.0,Related_To
4447,181,3053,Warehouses,Products,100,0.0,Related_To
4448,298,3053,Warehouses,Products,100,0.0,Related_To
4449,606,3053,Warehouses,Products,100,0.0,Related_To
4450,715,3053,Warehouses,Products,100,0.0,Related_To
4451,586,3053,Warehouses,Products,100,0.0,Related_To
4452,663,3053,Warehouses,Products,100,0.0,Related_To
4453,616,3053,Warehouses,Products,100,0.0,Related_To
4454,843,3053,Warehouses,Products,100,0.0,Related_To
4455,849,3054,Warehouses,Products,80,22.52965815916625,Related_To
4456,280,3054,Warehouses,Products,100,0.0,Related_To
4457,1137,3054,Warehouses,Products,100,0.0,Related_To
4458,740,3055,Warehouses,Products,75,14.72384435685769,Related_To
4459,1104,3055,Warehouses,Products,75,5.817635489931336,Related_To
4460,529,3055,Warehouses,Products,100,0.0,Related_To
4461,295,3055,Warehouses,Products,100,0.0,Related_To
4462,1099,3055,Warehouses,Products,100,0.0,Related_To
4463,736,3055,Warehouses,Products,100,0.0,Related_To
4464,499,3055,Warehouses,Products,100,0.0,Related_To
4465,699,3056,Warehouses,Products,100,0.0,Related_To
4466,327,3056,Warehouses,Products,100,0.0,Related_To
4467,479,3056,Warehouses,Products,100,0.0,Related_To
4468,753,3056,Warehouses,Products,100,0.0,Related_To
4469,1077,3057,Warehouses,Products,85,47.19327190853264,Related_To
4470,772,3057,Warehouses,Products,100,0.0,Related_To
4471,333,3057,Warehouses,Products,100,0.0,Related_To
4472,300,3057,Warehouses,Products,100,0.0,Related_To
4473,1067,3057,Warehouses,Products,100,0.0,Related_To
4474,870,3057,Warehouses,Products,85,57.69768914975247,Related_To
4475,212,3057,Warehouses,Products,100,0.0,Related_To
4476,1032,3057,Warehouses,Products,100,0.0,Related_To
4477,358,3057,Warehouses,Products,100,0.0,Related_To
4478,582,3058,Warehouses,Products,80,29.01064859828862,Related_To
4479,833,3058,Warehouses,Products,100,0.0,Related_To
4480,704,3058,Warehouses,Products,100,0.0,Related_To
4481,542,3058,Warehouses,Products,100,0.0,Related_To
4482,780,3058,Warehouses,Products,100,0.0,Related_To
4483,545,3058,Warehouses,Products,100,0.0,Related_To
4484,463,3059,Warehouses,Products,100,0.0,Related_To
4485,712,3060,Warehouses,Products,100,0.0,Related_To
4486,663,3060,Warehouses,Products,100,0.0,Related_To
4487,258,3060,Warehouses,Products,90,71.13864317182323,Related_To
4488,942,3060,Warehouses,Products,100,0.0,Related_To
4489,541,3060,Warehouses,Products,85,42.228442083937736,Related_To
4490,330,3060,Warehouses,Products,100,0.0,Related_To
4491,237,3060,Warehouses,Products,100,0.0,Related_To
4492,1019,3060,Warehouses,Products,100,0.0,Related_To
4493,786,3060,Warehouses,Products,100,0.0,Related_To
4494,448,3060,Warehouses,Products,85,47.689571935633886,Related_To
4495,901,3061,Warehouses,Products,80,29.23352714938752,Related_To
4496,481,3061,Warehouses,Products,85,57.93527583123717,Related_To
4497,881,3061,Warehouses,Products,100,0.0,Related_To
4498,286,3061,Warehouses,Products,100,0.0,Related_To
4499,264,3062,Warehouses,Products,100,0.0,Related_To
4500,169,3062,Warehouses,Products,100,0.0,Related_To
4501,279,3062,Warehouses,Products,100,0.0,Related_To
4502,637,3063,Warehouses,Products,100,0.0,Related_To
4503,445,3063,Warehouses,Products,100,0.0,Related_To
4504,431,3063,Warehouses,Products,100,0.0,Related_To
4505,374,3063,Warehouses,Products,100,0.0,Related_To
4506,183,3063,Warehouses,Products,100,0.0,Related_To
4507,943,3063,Warehouses,Products,100,0.0,Related_To
4508,1082,3064,Warehouses,Products,100,0.0,Related_To
4509,828,3064,Warehouses,Products,100,0.0,Related_To
4510,1049,3064,Warehouses,Products,80,20.317038391647,Related_To
4511,733,3065,Warehouses,Products,100,0.0,Related_To
4512,302,3065,Warehouses,Products,85,45.499060733161784,Related_To
4513,830,3065,Warehouses,Products,100,0.0,Related_To
4514,958,3065,Warehouses,Products,100,0.0,Related_To
4515,569,3065,Warehouses,Products,100,0.0,Related_To
4516,518,3065,Warehouses,Products,100,0.0,Related_To
4517,678,3066,Warehouses,Products,90,67.7100424545471,Related_To
4518,336,3066,Warehouses,Products,100,0.0,Related_To
4519,502,3066,Warehouses,Products,100,0.0,Related_To
4520,964,3067,Warehouses,Products,100,0.0,Related_To
4521,763,3067,Warehouses,Products,100,0.0,Related_To
4522,947,3068,Warehouses,Products,100,0.0,Related_To
4523,652,3068,Warehouses,Products,100,0.0,Related_To
4524,661,3068,Warehouses,Products,100,0.0,Related_To
4525,350,3068,Warehouses,Products,100,0.0,Related_To
4526,1036,3068,Warehouses,Products,100,0.0,Related_To
4527,473,3068,Warehouses,Products,100,0.0,Related_To
4528,332,3068,Warehouses,Products,100,0.0,Related_To
4529,165,3068,Warehouses,Products,100,0.0,Related_To
4530,868,3068,Warehouses,Products,100,0.0,Related_To
4531,1040,3068,Warehouses,Products,100,0.0,Related_To
4532,312,3069,Warehouses,Products,100,0.0,Related_To
4533,864,3069,Warehouses,Products,100,0.0,Related_To
4534,202,3069,Warehouses,Products,100,0.0,Related_To
4535,795,3069,Warehouses,Products,100,0.0,Related_To
4536,959,3069,Warehouses,Products,85,55.419368327430355,Related_To
4537,648,3070,Warehouses,Products,100,0.0,Related_To
4538,541,3070,Warehouses,Products,85,42.228442083937736,Related_To
