,label,Attributes
1355,warehouses,"['Macao' 'Unknown' 461381 list(['A', 'T', 'S', 'D', 'W']) 0.78 2.34]"
1356,warehouses,"['Senegal' 'Ziguinchor' 512479 list(['N', 'X', 'J', 'S', 'G', 'O', 'U'])
 0.97 1.87]"
1357,warehouses,"['Philippines' 'Cagayan Valley (Region II)' 936405 list(['D', 'K', 'E'])
 0.96 2.23]"
1358,warehouses,['United States' 'Oklahoma' 587166 list(['D']) 0.54 2.71]
1359,warehouses,"['Azerbaijan' 'Goranboy' 387588 list(['F', 'A', 'Y', 'T', 'C', 'U']) 0.89
 2.43]"
1360,warehouses,"['United Kingdom' 'Croydon' 627546
 list(['C', 'G', 'W', 'E', 'U', 'N', 'A']) 0.91 2.35]"
1361,warehouses,"['Iraq' 'Şalāḩ ad Dīn' 269268 list(['J', 'X']) 0.5 2.03]"
1362,warehouses,"['Cook Islands' 'Unknown' 596535 list(['F', 'N', 'J', 'C', 'R', 'K']) 0.61
 1.99]"
1363,warehouses,['Estonia' 'Väike-Maarja' 219526 list(['V']) 0.93 2.64]
1364,warehouses,"['Qatar' 'Ad Dawḩah' 551640 list(['I', 'Q']) 0.57 1.76]"
1365,warehouses,"['Barbados' 'Saint James' 165153 list(['H', 'C', 'U', 'E']) 0.98 2.72]"
1366,warehouses,"['Netherlands' 'Sint Maarten' 905416 list(['F', 'U', 'D']) 0.92 2.2]"
1367,warehouses,"['Viet Nam' 'Yên Bái' 217476 list(['F', 'M', 'T']) 0.69 2.57]"
1368,warehouses,"['Lebanon' 'Aakkâr' 774817 list(['T', 'U']) 0.52 2.32]"
1369,warehouses,"['Guadeloupe' 'Unknown' 253021 list(['V', 'W']) 0.84 2.07]"
1370,warehouses,"['Poland' 'Mazowieckie' 260720 list(['I', 'C']) 0.93 1.88]"
1371,warehouses,"['Palestine, State of' 'North Gaza' 934511 list(['O', 'C', 'J', 'A']) 0.53
 2.2]"
1372,warehouses,"['Province of China Taiwan' 'Taoyuan' 120250 list(['E', 'T', 'J', 'Z'])
 0.72 2.68]"
1373,warehouses,['Tajikistan' 'Sughd' 459209 list(['Q']) 0.98 2.48]
1374,warehouses,"['Dominican Republic' 'María Trinidad Sánchez' 524661
 list(['M', 'B', 'R', 'X']) 0.72 2.17]"
1375,warehouses,"['Holy See (Vatican City State)' 'Unknown' 890628
 list(['O', 'D', 'J', 'A', 'L']) 0.69 1.93]"
1376,warehouses,"['Bosnia and Herzegovina' 'Republika Srpska' 555817
 list(['L', 'C', 'M', 'F']) 0.7 1.98]"
1377,warehouses,"['Philippines' 'Quirino' 567858 list(['A', 'E', 'G', 'L']) 0.78 2.11]"
1378,warehouses,['Virgin Islands ' 'Unknown' 869118 list(['F']) 0.78 2.64]
1379,warehouses,"['Cambodia' 'Banteay Mean Choăy' 824459 list(['F', 'W', 'C']) 0.7 2.84]"
1380,warehouses,"['Palau' 'Ngaraard' 867584 list(['S', 'X']) 0.52 2.26]"
1381,warehouses,"['Brazil' 'Distrito Federal' 668999 list(['D', 'I']) 0.56 2.54]"
1382,warehouses,"['Turkmenistan' 'Mary' 393101 list(['F', 'K', 'H']) 0.89 2.29]"
1383,warehouses,"['Belgium' 'Antwerpen' 900513 list(['D', 'N']) 0.54 2.07]"
1384,warehouses,"['Bonaire Sint Eustatius and Saba' 'Bonaire' 405099 list(['F', 'V', 'O'])
 0.99 1.82]"
1385,warehouses,"['Denmark' 'Hovedstaden' 433893 list(['C', 'S', 'O', 'J', 'P', 'A', 'M'])
 0.53 2.84]"
1386,warehouses,"['Bulgaria' 'Kyustendil' 426519 list(['M', 'W', 'R']) 0.98 2.99]"
1387,warehouses,"['Christmas Island' 'Unknown' 949897
 list(['K', 'L', 'P', 'Z', 'F', 'D', 'N']) 0.59 2.04]"
1388,warehouses,"['Hong Kong' 'Unknown' 955339 list(['Z', 'U', 'X', 'Q', 'R']) 0.56 2.08]"
1389,warehouses,"['Bahamas' 'Exuma' 323389 list(['X', 'H', 'N']) 0.61 2.16]"
1390,warehouses,['Nigeria' 'Bauchi' 793827 list(['J']) 0.94 2.88]
1391,warehouses,"['Russian Federation' 'Brjanskaja oblast' 317035
 list(['F', 'U', 'D', 'N', 'Q']) 0.77 2.19]"
1392,warehouses,"['Bolivarian Republic of Venezuela' 'Nueva Esparta' 807177
 list(['P', 'W', 'J', 'I', 'L']) 0.92 2.56]"
1393,warehouses,"['Bolivarian Republic of Venezuela' 'Sucre' 549357 list(['M', 'D', 'E'])
 0.69 2.24]"
1394,warehouses,"['Eswatini' 'Manzini' 799903 list(['T', 'C', 'D', 'V', 'L']) 0.98 1.86]"
1395,warehouses,"['Isle of Man' 'Unknown' 375389 list(['O', 'Z', 'J', 'M', 'H', 'Q', 'L'])
 0.64 2.98]"
1396,warehouses,"['Martinique' 'Unknown' 227491 list(['D', 'T', 'C', 'E', 'K', 'S', 'U'])
 0.85 1.84]"
1397,warehouses,"['Vanuatu' 'Pénama' 365128 list(['R', 'L', 'M', 'Y', 'V']) 0.9 2.7]"
1398,warehouses,['Guernsey' 'Unknown' 457879 list(['E']) 0.52 2.49]
1399,warehouses,['Federated States of Micronesia' 'Kosrae' 508562 list(['G']) 0.66 2.19]
1400,warehouses,"['Anguilla' 'Unknown' 642654 list(['G', 'E']) 0.63 2.5]"
1401,warehouses,"['Dominican Republic' 'Distrito Nacional (Santo Domingo)' 883699
 list(['F', 'Q', 'H', 'W', 'G']) 0.85 2.68]"
1402,warehouses,"['Saint Barthélemy' 'Unknown' 973160 list(['V', 'R', 'J', 'U', 'D']) 0.82
 2.76]"
1403,warehouses,"['Bulgaria' 'Kyustendil' 852923 list(['A', 'W', 'J', 'C', 'K', 'I']) 0.87
 2.66]"
1404,warehouses,"['Croatia' 'Dubrovačko-neretvanska županija' 154376 list(['E', 'Y', 'D'])
 0.93 2.14]"
1405,warehouses,['Germany' 'Bayern' 999621 list(['J']) 0.62 1.88]
1406,warehouses,"['Andorra' 'Andorra la Vella' 325326 list(['I', 'J', 'D', 'K', 'G']) 0.82
 2.0]"
1407,warehouses,"['Gambia' 'Western' 486018 list(['G', 'M']) 0.7 2.12]"
1408,warehouses,"['Angola' 'Bengo' 271343 list(['H', 'J', 'V', 'X', 'G', 'M']) 0.69 2.49]"
1409,warehouses,"['Grenada' 'Southern Grenadine Islands' 306216
 list(['B', 'I', 'Q', 'N', 'V']) 0.83 1.82]"
1410,warehouses,['Cocos (Keeling) Islands' 'Unknown' 774862 list(['K']) 0.69 2.43]
1411,warehouses,['Province of China Taiwan' 'Keelung' 979346 list(['C']) 0.8 2.39]
1412,warehouses,"['Martinique' 'Unknown' 109783 list(['D', 'Y']) 0.79 2.72]"
1413,warehouses,"['Austria' 'Salzburg' 328453 list(['L', 'W', 'R', 'O']) 0.96 2.66]"
1414,warehouses,"['Algeria' 'El Oued' 761809 list(['Z', 'F', 'N', 'L', 'G', 'P', 'W']) 0.61
 2.48]"
1415,warehouses,"['Uzbekistan' 'Jizzax' 765049 list(['W', 'C', 'U', 'Q', 'A']) 0.74 2.22]"
1416,warehouses,"['Dominica' 'Saint David' 319218 list(['S', 'M', 'Q', 'V']) 0.81 2.03]"
1417,warehouses,"['South Georgia and the South Sandwich Islands' 'Unknown' 946522
 list(['A', 'V', 'X', 'F', 'C', 'Y', 'O']) 0.88 1.78]"
1418,warehouses,"['Cambodia' 'Tbong Khmum' 191942 list(['E', 'R']) 0.69 2.0]"
1419,warehouses,['Turkey' 'Bayburt' 628672 list(['B']) 0.64 2.03]
1420,warehouses,"['Bolivia, Plurinational State of' 'La Paz' 626399
 list(['A', 'L', 'C', 'Q', 'U', 'E']) 0.81 2.38]"
1421,warehouses,"['New Zealand' 'Marlborough' 107517 list(['M', 'G']) 0.82 2.08]"
1422,warehouses,"['Luxembourg' 'Capellen' 710112 list(['I', 'H', 'N', 'B']) 0.86 2.11]"
1423,warehouses,"['Mozambique' 'Zambézia' 914376 list(['R', 'L', 'K', 'M', 'A']) 0.81 2.71]"
1424,warehouses,['Eswatini' 'Lubombo' 371901 list(['C']) 0.66 2.41]
1425,warehouses,"['Eswatini' 'Manzini' 535231 list(['M', 'B', 'I', 'S', 'Z', 'O', 'V'])
 0.72 2.0]"
1426,warehouses,"['Antarctica' 'Unknown' 489385 list(['O', 'Y', 'Z', 'C', 'B']) 0.51 2.71]"
1427,warehouses,"['Congo' 'Brazzaville' 308483 list(['R', 'L', 'A', 'Z']) 0.77 2.69]"
1428,warehouses,"['Equatorial Guinea' 'Annobon' 118567
 list(['R', 'C', 'A', 'H', 'U', 'P', 'I']) 0.64 2.87]"
1429,warehouses,"['Antarctica' 'Unknown' 261779 list(['N', 'B', 'T', 'M', 'A', 'J', 'Y'])
 0.57 2.73]"
1430,warehouses,"['Namibia' 'Ohangwena' 883015 list(['D', 'B']) 0.75 2.05]"
1431,warehouses,"['Austria' 'Salzburg' 157220 list(['D', 'L', 'S', 'U', 'F']) 0.82 2.96]"
1432,warehouses,"['Kazakhstan' 'Turkestankaya oblast' 589685
 list(['H', 'P', 'F', 'V', 'R', 'T']) 0.64 2.72]"
1433,warehouses,"['Saint Martin (French part)' 'Unknown' 297511 list(['D', 'N']) 0.63 2.9]"
1434,warehouses,"['Saint Helena Ascension and Tristan da Cunha' 'Ascension' 741996
 list(['S', 'Y', 'N', 'F', 'K']) 0.87 2.41]"
1435,warehouses,"['Niger' 'Agadez' 564324 list(['N', 'P']) 0.6 2.47]"
1436,warehouses,"['United Republic of Tanzania' 'Katavi' 320349
 list(['K', 'F', 'P', 'T', 'H', 'R']) 0.65 1.78]"
1437,warehouses,"['New Caledonia' 'Unknown' 896112
 list(['B', 'S', 'W', 'I', 'M', 'A', 'K']) 0.6 2.51]"
1438,warehouses,"['American Samoa' 'Unknown' 111594 list(['S', 'D']) 0.66 2.36]"
1439,warehouses,"['Kazakhstan' 'Pavlodar oblysy' 663101
 list(['N', 'Z', 'V', 'S', 'T', 'L']) 0.79 2.55]"
1440,warehouses,"['Burkina Faso' 'Séno' 281245 list(['J', 'Y', 'A', 'K', 'X']) 0.52 2.3]"
1441,warehouses,"['Russian Federation' 'Kirovskaja oblast' 158437
 list(['U', 'G', 'J', 'R', 'L', 'W', 'F']) 0.69 2.68]"
1442,warehouses,"['Rwanda' 'City of Kigali' 628883 list(['P', 'F', 'M', 'C', 'K', 'B'])
 0.53 2.17]"
1443,warehouses,"['Western Sahara' 'Unknown' 270715 list(['W', 'G', 'F', 'P', 'A']) 0.59
 2.41]"
1444,warehouses,['Province of China Taiwan' 'Chiayi' 796093 list(['H']) 0.67 2.46]
1445,warehouses,"['Norway' 'Jan Mayen (Arctic Region)' 918141 list(['U', 'T', 'H', 'L'])
 0.66 1.88]"
1446,warehouses,"['Bouvet Island' 'Unknown' 654580 list(['B', 'W']) 0.74 1.91]"
1447,warehouses,"[' Plurinational State of Bolivia' 'Tarija' 850849
 list(['I', 'K', 'W', 'A', 'V', 'Y', 'Z']) 0.54 2.13]"
1448,warehouses,"['Qatar' 'Ash Shamāl' 105036 list(['Q', 'A']) 0.7 2.91]"
1449,warehouses,"['Tunisia' 'Ben Arous' 741178 list(['M', 'N', 'U', 'L']) 0.7 2.49]"
