,From,To,From_Table,To_Table,Weight,Distance,Duration,Rental price,price,profit_margin (%),Annual_sales,Edge_Name,market_share (%)
5309,663,4923,Warehouses,Products,236263,0,0,0,4890.8,20,0,Related_To,
5310,1080,4923,Warehouses,Products,236478,0,0,0,4890.8,20,0,Related_To,
5311,707,4923,Warehouses,Products,236693,0,0,0,4890.8,20,0,Related_To,
5312,1571,4923,Warehouses,Products,236908,0,0,0,4890.8,20,0,Related_To,
5313,1587,4924,Warehouses,Products,237123,0,0,0,3176.56,11,0,Related_To,
5314,738,4924,Warehouses,Products,237338,0,0,0,3176.56,11,0,Related_To,
5315,1461,4924,Warehouses,Products,237553,0,0,0,3176.56,11,0,Related_To,
5316,828,4925,Warehouses,Products,237733,0,0,0,3.79,39,0,Related_To,
5317,1185,4925,Warehouses,Products,237913,0,0,0,3.79,39,0,Related_To,
5318,734,4926,Warehouses,Products,237958,0,0,0,34.57,18,0,Related_To,
5319,1432,4926,Warehouses,Products,238003,0,0,0,34.57,18,0,Related_To,
5320,1413,4926,Warehouses,Products,238048,0,0,0,34.57,18,0,Related_To,
5321,1591,4926,Warehouses,Products,238093,0,0,0,34.57,18,0,Related_To,
5322,1373,4926,Warehouses,Products,238138,0,0,0,34.57,18,0,Related_To,
5323,1182,4927,Warehouses,Products,238318,0,0,0,8.2,30,0,Related_To,
5324,1115,4928,Warehouses,Products,238363,0,0,0,5.18,21,0,Related_To,
5325,612,4928,Warehouses,Products,238408,0,0,0,5.18,21,0,Related_To,
5326,1365,4928,Warehouses,Products,238453,0,0,0,5.18,21,0,Related_To,
5327,981,4928,Warehouses,Products,238498,0,0,0,5.18,21,0,Related_To,
5328,778,4928,Warehouses,Products,238543,0,0,0,5.18,21,0,Related_To,
5329,650,4929,Warehouses,Products,238723,0,0,0,15.54,31,0,Related_To,
5330,876,4929,Warehouses,Products,238903,0,0,0,15.54,31,0,Related_To,
5331,1043,4929,Warehouses,Products,239083,0,0,0,15.54,31,0,Related_To,
5332,658,4929,Warehouses,Products,239263,0,0,0,15.54,31,0,Related_To,
5333,1301,4929,Warehouses,Products,239443,0,0,0,15.54,31,0,Related_To,
5334,1397,4930,Warehouses,Products,239488,0,0,0,702.3,9,0,Related_To,
5335,786,4930,Warehouses,Products,239533,0,0,0,702.3,9,0,Related_To,
5336,1349,4930,Warehouses,Products,239578,0,0,0,702.3,9,0,Related_To,
5337,834,4931,Warehouses,Products,239758,0,0,0,218.19,32,0,Related_To,
5338,694,4931,Warehouses,Products,239938,0,0,0,218.19,32,0,Related_To,
5339,852,4932,Warehouses,Products,240118,0,0,0,8.87,36,0,Related_To,
5340,1199,4932,Warehouses,Products,240298,0,0,0,8.87,36,0,Related_To,
5341,648,4932,Warehouses,Products,240478,0,0,0,8.87,36,0,Related_To,
5342,1335,4932,Warehouses,Products,240658,0,0,0,8.87,36,0,Related_To,
5343,646,4932,Warehouses,Products,240838,0,0,0,8.87,36,0,Related_To,
5344,1306,4932,Warehouses,Products,241018,0,0,0,8.87,36,0,Related_To,
5345,929,4932,Warehouses,Products,241198,0,0,0,8.87,36,0,Related_To,
5346,1195,4932,Warehouses,Products,241378,0,0,0,8.87,36,0,Related_To,
5347,1147,4932,Warehouses,Products,241558,0,0,0,8.87,36,0,Related_To,
5348,944,4932,Warehouses,Products,241738,0,0,0,8.87,36,0,Related_To,
5349,1548,4933,Warehouses,Products,241918,0,0,0,9.63,47,0,Related_To,
5350,1551,4933,Warehouses,Products,242098,0,0,0,9.63,47,0,Related_To,
5351,656,4933,Warehouses,Products,242278,0,0,0,9.63,47,0,Related_To,
5352,709,4933,Warehouses,Products,242458,0,0,0,9.63,47,0,Related_To,
5353,790,4933,Warehouses,Products,242638,0,0,0,9.63,47,0,Related_To,
5354,953,4934,Warehouses,Products,242853,0,0,0,7796.58,15,0,Related_To,
5355,984,4934,Warehouses,Products,243068,0,0,0,7796.58,15,0,Related_To,
5356,865,4934,Warehouses,Products,243283,0,0,0,7796.58,15,0,Related_To,
5357,1323,4934,Warehouses,Products,243498,0,0,0,7796.58,15,0,Related_To,
5358,775,4934,Warehouses,Products,243713,0,0,0,7796.58,15,0,Related_To,
5359,1099,4934,Warehouses,Products,243928,0,0,0,7796.58,15,0,Related_To,
5360,857,4934,Warehouses,Products,244143,0,0,0,7796.58,15,0,Related_To,
5361,1547,4934,Warehouses,Products,244358,0,0,0,7796.58,15,0,Related_To,
5362,787,4934,Warehouses,Products,244573,0,0,0,7796.58,15,0,Related_To,
5363,971,4934,Warehouses,Products,244788,0,0,0,7796.58,15,0,Related_To,
5364,726,4935,Warehouses,Products,245003,0,0,0,7320.42,8,0,Related_To,
5365,1273,4935,Warehouses,Products,245218,0,0,0,7320.42,8,0,Related_To,
5366,868,4935,Warehouses,Products,245433,0,0,0,7320.42,8,0,Related_To,
5367,673,4935,Warehouses,Products,245648,0,0,0,7320.42,8,0,Related_To,
5368,860,4935,Warehouses,Products,245863,0,0,0,7320.42,8,0,Related_To,
5369,872,4936,Warehouses,Products,245908,0,0,0,838.97,13,0,Related_To,
5370,1009,4936,Warehouses,Products,245953,0,0,0,838.97,13,0,Related_To,
5371,765,4936,Warehouses,Products,245998,0,0,0,838.97,13,0,Related_To,
5372,1301,4936,Warehouses,Products,246043,0,0,0,838.97,13,0,Related_To,
5373,1587,4936,Warehouses,Products,246088,0,0,0,838.97,13,0,Related_To,
5374,1389,4936,Warehouses,Products,246133,0,0,0,838.97,13,0,Related_To,
5375,1225,4936,Warehouses,Products,246178,0,0,0,838.97,13,0,Related_To,
5376,634,4937,Warehouses,Products,246393,0,0,0,5341.9,12,0,Related_To,
5377,1047,4937,Warehouses,Products,246608,0,0,0,5341.9,12,0,Related_To,
5378,1110,4937,Warehouses,Products,246823,0,0,0,5341.9,12,0,Related_To,
5379,881,4937,Warehouses,Products,247038,0,0,0,5341.9,12,0,Related_To,
5380,728,4937,Warehouses,Products,247253,0,0,0,5341.9,12,0,Related_To,
5381,917,4937,Warehouses,Products,247468,0,0,0,5341.9,12,0,Related_To,
5382,1246,4937,Warehouses,Products,247683,0,0,0,5341.9,12,0,Related_To,
5383,706,4937,Warehouses,Products,247898,0,0,0,5341.9,12,0,Related_To,
5384,1350,4937,Warehouses,Products,248113,0,0,0,5341.9,12,0,Related_To,
5385,1123,4938,Warehouses,Products,248293,0,0,0,68.19,33,0,Related_To,
5386,1140,4938,Warehouses,Products,248473,0,0,0,68.19,33,0,Related_To,
5387,1483,4939,Warehouses,Products,248653,0,0,0,263.28,37,0,Related_To,
5388,627,4939,Warehouses,Products,248833,0,0,0,263.28,37,0,Related_To,
5389,1597,4939,Warehouses,Products,249013,0,0,0,263.28,37,0,Related_To,
5390,1538,4939,Warehouses,Products,249193,0,0,0,263.28,37,0,Related_To,
5391,1557,4939,Warehouses,Products,249373,0,0,0,263.28,37,0,Related_To,
5392,1112,4939,Warehouses,Products,249553,0,0,0,263.28,37,0,Related_To,
5393,873,4939,Warehouses,Products,249733,0,0,0,263.28,37,0,Related_To,
5394,879,4939,Warehouses,Products,249913,0,0,0,263.28,37,0,Related_To,
5395,1115,4939,Warehouses,Products,250093,0,0,0,263.28,37,0,Related_To,
5396,1497,4939,Warehouses,Products,250273,0,0,0,263.28,37,0,Related_To,
5397,1576,4940,Warehouses,Products,250318,0,0,0,3.38,12,0,Related_To,
5398,1208,4940,Warehouses,Products,250363,0,0,0,3.38,12,0,Related_To,
5399,1303,4940,Warehouses,Products,250408,0,0,0,3.38,12,0,Related_To,
5400,617,4940,Warehouses,Products,250453,0,0,0,3.38,12,0,Related_To,
5401,939,4940,Warehouses,Products,250498,0,0,0,3.38,12,0,Related_To,
5402,1082,4940,Warehouses,Products,250543,0,0,0,3.38,12,0,Related_To,
5403,642,4941,Warehouses,Products,250723,0,0,0,68.21,39,0,Related_To,
5404,1567,4941,Warehouses,Products,250903,0,0,0,68.21,39,0,Related_To,
5405,786,4941,Warehouses,Products,251083,0,0,0,68.21,39,0,Related_To,
5406,1549,4941,Warehouses,Products,251263,0,0,0,68.21,39,0,Related_To,
5407,987,4941,Warehouses,Products,251443,0,0,0,68.21,39,0,Related_To,
5408,1365,4942,Warehouses,Products,251623,0,0,0,2.7,42,0,Related_To,
5409,1564,4942,Warehouses,Products,251803,0,0,0,2.7,42,0,Related_To,
5410,1431,4942,Warehouses,Products,251983,0,0,0,2.7,42,0,Related_To,
5411,1000,4942,Warehouses,Products,252163,0,0,0,2.7,42,0,Related_To,
5412,990,4942,Warehouses,Products,252343,0,0,0,2.7,42,0,Related_To,
5413,1230,4942,Warehouses,Products,252523,0,0,0,2.7,42,0,Related_To,
5414,1281,4942,Warehouses,Products,252703,0,0,0,2.7,42,0,Related_To,
5415,853,4942,Warehouses,Products,252883,0,0,0,2.7,42,0,Related_To,
5416,758,4942,Warehouses,Products,253063,0,0,0,2.7,42,0,Related_To,
5417,720,4942,Warehouses,Products,253243,0,0,0,2.7,42,0,Related_To,
5418,1097,4943,Warehouses,Products,253288,0,0,0,17.55,26,0,Related_To,
5419,1055,4943,Warehouses,Products,253333,0,0,0,17.55,26,0,Related_To,
5420,1360,4943,Warehouses,Products,253378,0,0,0,17.55,26,0,Related_To,
5421,1479,4944,Warehouses,Products,253423,0,0,0,9.68,9,0,Related_To,
5422,621,4945,Warehouses,Products,253603,0,0,0,6.79,29,0,Related_To,
5423,933,4946,Warehouses,Products,253783,0,0,0,18.18,45,0,Related_To,
5424,773,4946,Warehouses,Products,253963,0,0,0,18.18,45,0,Related_To,
5425,1403,4946,Warehouses,Products,254143,0,0,0,18.18,45,0,Related_To,
5426,1313,4946,Warehouses,Products,254323,0,0,0,18.18,45,0,Related_To,
5427,1007,4946,Warehouses,Products,254503,0,0,0,18.18,45,0,Related_To,
5428,1163,4947,Warehouses,Products,254548,0,0,0,2.31,11,0,Related_To,
5429,1252,4947,Warehouses,Products,254593,0,0,0,2.31,11,0,Related_To,
5430,1557,4947,Warehouses,Products,254638,0,0,0,2.31,11,0,Related_To,
5431,843,4947,Warehouses,Products,254683,0,0,0,2.31,11,0,Related_To,
5432,1228,4947,Warehouses,Products,254728,0,0,0,2.31,11,0,Related_To,
5433,651,4947,Warehouses,Products,254773,0,0,0,2.31,11,0,Related_To,
5434,612,4947,Warehouses,Products,254818,0,0,0,2.31,11,0,Related_To,
5435,1021,4947,Warehouses,Products,254863,0,0,0,2.31,11,0,Related_To,
5436,1564,4947,Warehouses,Products,254908,0,0,0,2.31,11,0,Related_To,
5437,1076,4947,Warehouses,Products,254953,0,0,0,2.31,11,0,Related_To,
5438,1005,4948,Warehouses,Products,255133,0,0,0,994.94,36,0,Related_To,
5439,1341,4948,Warehouses,Products,255313,0,0,0,994.94,36,0,Related_To,
5440,1591,4948,Warehouses,Products,255493,0,0,0,994.94,36,0,Related_To,
5441,1232,4948,Warehouses,Products,255673,0,0,0,994.94,36,0,Related_To,
5442,674,4948,Warehouses,Products,255853,0,0,0,994.94,36,0,Related_To,
5443,1229,4949,Warehouses,Products,255898,0,0,0,478.31,25,0,Related_To,
5444,1001,4949,Warehouses,Products,255943,0,0,0,478.31,25,0,Related_To,
5445,873,4949,Warehouses,Products,255988,0,0,0,478.31,25,0,Related_To,
5446,1403,4949,Warehouses,Products,256033,0,0,0,478.31,25,0,Related_To,
5447,1473,4949,Warehouses,Products,256078,0,0,0,478.31,25,0,Related_To,
5448,1180,4949,Warehouses,Products,256123,0,0,0,478.31,25,0,Related_To,
5449,1599,4949,Warehouses,Products,256168,0,0,0,478.31,25,0,Related_To,
5450,1494,4949,Warehouses,Products,256213,0,0,0,478.31,25,0,Related_To,
5451,1308,4949,Warehouses,Products,256258,0,0,0,478.31,25,0,Related_To,
5452,941,4950,Warehouses,Products,256303,0,0,0,49.56,15,0,Related_To,
5453,1569,4951,Warehouses,Products,256483,0,0,0,77.8,36,0,Related_To,
5454,687,4951,Warehouses,Products,256663,0,0,0,77.8,36,0,Related_To,
5455,986,4951,Warehouses,Products,256843,0,0,0,77.8,36,0,Related_To,
5456,1252,4951,Warehouses,Products,257023,0,0,0,77.8,36,0,Related_To,
5457,953,4951,Warehouses,Products,257203,0,0,0,77.8,36,0,Related_To,
5458,1073,4952,Warehouses,Products,257383,0,0,0,49.69,48,0,Related_To,
5459,1391,4952,Warehouses,Products,257563,0,0,0,49.69,48,0,Related_To,
5460,1095,4952,Warehouses,Products,257743,0,0,0,49.69,48,0,Related_To,
5461,1081,4952,Warehouses,Products,257923,0,0,0,49.69,48,0,Related_To,
5462,1123,4952,Warehouses,Products,258103,0,0,0,49.69,48,0,Related_To,
5463,1461,4952,Warehouses,Products,258283,0,0,0,49.69,48,0,Related_To,
5464,1519,4952,Warehouses,Products,258463,0,0,0,49.69,48,0,Related_To,
5465,772,4952,Warehouses,Products,258643,0,0,0,49.69,48,0,Related_To,
5466,1097,4953,Warehouses,Products,258858,0,0,0,8722.86,16,0,Related_To,
5467,942,4953,Warehouses,Products,259073,0,0,0,8722.86,16,0,Related_To,
5468,1553,4953,Warehouses,Products,259288,0,0,0,8722.86,16,0,Related_To,
5469,623,4953,Warehouses,Products,259503,0,0,0,8722.86,16,0,Related_To,
5470,1225,4953,Warehouses,Products,259718,0,0,0,8722.86,16,0,Related_To,
5471,1177,4953,Warehouses,Products,259933,0,0,0,8722.86,16,0,Related_To,
5472,702,4953,Warehouses,Products,260148,0,0,0,8722.86,16,0,Related_To,
5473,1024,4953,Warehouses,Products,260363,0,0,0,8722.86,16,0,Related_To,
5474,977,4953,Warehouses,Products,260578,0,0,0,8722.86,16,0,Related_To,
5475,1356,4953,Warehouses,Products,260793,0,0,0,8722.86,16,0,Related_To,
5476,843,4954,Warehouses,Products,260838,0,0,0,448.41,11,0,Related_To,
5477,1357,4954,Warehouses,Products,260883,0,0,0,448.41,11,0,Related_To,
5478,945,4955,Warehouses,Products,260928,0,0,0,5.71,9,0,Related_To,
5479,1301,4955,Warehouses,Products,260973,0,0,0,5.71,9,0,Related_To,
5480,1156,4956,Warehouses,Products,261018,0,0,0,86.73,7,0,Related_To,
5481,1560,4956,Warehouses,Products,261063,0,0,0,86.73,7,0,Related_To,
5482,1362,4956,Warehouses,Products,261108,0,0,0,86.73,7,0,Related_To,
5483,664,4956,Warehouses,Products,261153,0,0,0,86.73,7,0,Related_To,
5484,1195,4956,Warehouses,Products,261198,0,0,0,86.73,7,0,Related_To,
5485,1485,4956,Warehouses,Products,261243,0,0,0,86.73,7,0,Related_To,
5486,675,4956,Warehouses,Products,261288,0,0,0,86.73,7,0,Related_To,
5487,1147,4956,Warehouses,Products,261333,0,0,0,86.73,7,0,Related_To,
5488,1415,4956,Warehouses,Products,261378,0,0,0,86.73,7,0,Related_To,
5489,1387,4957,Warehouses,Products,261728,0,0,0,9045.91,33,0,Related_To,
5490,798,4957,Warehouses,Products,262078,0,0,0,9045.91,33,0,Related_To,
5491,1289,4957,Warehouses,Products,262428,0,0,0,9045.91,33,0,Related_To,
5492,733,4957,Warehouses,Products,262778,0,0,0,9045.91,33,0,Related_To,
5493,1204,4957,Warehouses,Products,263128,0,0,0,9045.91,33,0,Related_To,
5494,1169,4957,Warehouses,Products,263478,0,0,0,9045.91,33,0,Related_To,
5495,1302,4958,Warehouses,Products,263658,0,0,0,531.2,29,0,Related_To,
5496,1537,4958,Warehouses,Products,263838,0,0,0,531.2,29,0,Related_To,
5497,1318,4958,Warehouses,Products,264018,0,0,0,531.2,29,0,Related_To,
5498,1235,4958,Warehouses,Products,264198,0,0,0,531.2,29,0,Related_To,
5499,693,4958,Warehouses,Products,264378,0,0,0,531.2,29,0,Related_To,
5500,1041,4959,Warehouses,Products,264593,0,0,0,8819.33,17,0,Related_To,
5501,1048,4959,Warehouses,Products,264808,0,0,0,8819.33,17,0,Related_To,
5502,1216,4960,Warehouses,Products,265158,0,0,0,5346.63,32,0,Related_To,
5503,691,4960,Warehouses,Products,265508,0,0,0,5346.63,32,0,Related_To,
5504,1380,4960,Warehouses,Products,265858,0,0,0,5346.63,32,0,Related_To,
5505,663,4960,Warehouses,Products,266208,0,0,0,5346.63,32,0,Related_To,
5506,887,4960,Warehouses,Products,266558,0,0,0,5346.63,32,0,Related_To,
5507,1367,4960,Warehouses,Products,266908,0,0,0,5346.63,32,0,Related_To,
5508,1596,4960,Warehouses,Products,267258,0,0,0,5346.63,32,0,Related_To,
5509,720,4961,Warehouses,Products,267438,0,0,0,7.26,36,0,Related_To,
5510,1224,4962,Warehouses,Products,267788,0,0,0,1972.37,28,0,Related_To,
5511,1599,4962,Warehouses,Products,268138,0,0,0,1972.37,28,0,Related_To,
5512,1470,4962,Warehouses,Products,268488,0,0,0,1972.37,28,0,Related_To,
5513,721,4962,Warehouses,Products,268838,0,0,0,1972.37,28,0,Related_To,
5514,1084,4962,Warehouses,Products,269188,0,0,0,1972.37,28,0,Related_To,
5515,933,4963,Warehouses,Products,269368,0,0,0,567.48,35,0,Related_To,
5516,1390,4963,Warehouses,Products,269548,0,0,0,567.48,35,0,Related_To,
5517,1515,4963,Warehouses,Products,269728,0,0,0,567.48,35,0,Related_To,
5518,789,4963,Warehouses,Products,269908,0,0,0,567.48,35,0,Related_To,
5519,1518,4963,Warehouses,Products,270088,0,0,0,567.48,35,0,Related_To,
5520,850,4963,Warehouses,Products,270268,0,0,0,567.48,35,0,Related_To,
5521,1520,4964,Warehouses,Products,270313,0,0,0,72.8,7,0,Related_To,
5522,1295,4965,Warehouses,Products,270493,0,0,0,9.85,42,0,Related_To,
5523,747,4965,Warehouses,Products,270673,0,0,0,9.85,42,0,Related_To,
5524,1562,4965,Warehouses,Products,270853,0,0,0,9.85,42,0,Related_To,
5525,1242,4965,Warehouses,Products,271033,0,0,0,9.85,42,0,Related_To,
5526,1002,4965,Warehouses,Products,271213,0,0,0,9.85,42,0,Related_To,
5527,877,4965,Warehouses,Products,271393,0,0,0,9.85,42,0,Related_To,
5528,1197,4965,Warehouses,Products,271573,0,0,0,9.85,42,0,Related_To,
5529,1373,4965,Warehouses,Products,271753,0,0,0,9.85,42,0,Related_To,
5530,1371,4966,Warehouses,Products,271933,0,0,0,212.53,48,0,Related_To,
5531,748,4966,Warehouses,Products,272113,0,0,0,212.53,48,0,Related_To,
5532,1292,4966,Warehouses,Products,272293,0,0,0,212.53,48,0,Related_To,
5533,1506,4966,Warehouses,Products,272473,0,0,0,212.53,48,0,Related_To,
5534,951,4966,Warehouses,Products,272653,0,0,0,212.53,48,0,Related_To,
5535,772,4966,Warehouses,Products,272833,0,0,0,212.53,48,0,Related_To,
5536,1573,4967,Warehouses,Products,272878,0,0,0,80.26,10,0,Related_To,
5537,881,4967,Warehouses,Products,272923,0,0,0,80.26,10,0,Related_To,
5538,1596,4967,Warehouses,Products,272968,0,0,0,80.26,10,0,Related_To,
5539,1556,4967,Warehouses,Products,273013,0,0,0,80.26,10,0,Related_To,
5540,1225,4967,Warehouses,Products,273058,0,0,0,80.26,10,0,Related_To,
5541,1016,4967,Warehouses,Products,273103,0,0,0,80.26,10,0,Related_To,
5542,974,4968,Warehouses,Products,273283,0,0,0,774.91,33,0,Related_To,
5543,1132,4968,Warehouses,Products,273463,0,0,0,774.91,33,0,Related_To,
5544,1319,4968,Warehouses,Products,273643,0,0,0,774.91,33,0,Related_To,
5545,1265,4968,Warehouses,Products,273823,0,0,0,774.91,33,0,Related_To,
5546,946,4968,Warehouses,Products,274003,0,0,0,774.91,33,0,Related_To,
5547,998,4968,Warehouses,Products,274183,0,0,0,774.91,33,0,Related_To,
5548,659,4968,Warehouses,Products,274363,0,0,0,774.91,33,0,Related_To,
5549,1363,4968,Warehouses,Products,274543,0,0,0,774.91,33,0,Related_To,
5550,1100,4969,Warehouses,Products,274588,0,0,0,9.86,13,0,Related_To,
5551,1246,4969,Warehouses,Products,274633,0,0,0,9.86,13,0,Related_To,
5552,922,4969,Warehouses,Products,274678,0,0,0,9.86,13,0,Related_To,
5553,1274,4970,Warehouses,Products,274723,0,0,0,80.98,12,0,Related_To,
5554,1361,4970,Warehouses,Products,274768,0,0,0,80.98,12,0,Related_To,
5555,851,4970,Warehouses,Products,274813,0,0,0,80.98,12,0,Related_To,
5556,1579,4970,Warehouses,Products,274858,0,0,0,80.98,12,0,Related_To,
5557,1042,4970,Warehouses,Products,274903,0,0,0,80.98,12,0,Related_To,
5558,1385,4971,Warehouses,Products,275083,0,0,0,428.93,34,0,Related_To,
5559,801,4972,Warehouses,Products,275128,0,0,0,69.24,20,0,Related_To,
5560,1580,4972,Warehouses,Products,275173,0,0,0,69.24,20,0,Related_To,
5561,1176,4972,Warehouses,Products,275218,0,0,0,69.24,20,0,Related_To,
5562,929,4973,Warehouses,Products,275263,0,0,0,11.37,21,0,Related_To,
5563,1302,4973,Warehouses,Products,275308,0,0,0,11.37,21,0,Related_To,
5564,1171,4973,Warehouses,Products,275353,0,0,0,11.37,21,0,Related_To,
5565,772,4974,Warehouses,Products,275533,0,0,0,4.16,44,0,Related_To,
5566,631,4974,Warehouses,Products,275713,0,0,0,4.16,44,0,Related_To,
5567,909,4974,Warehouses,Products,275893,0,0,0,4.16,44,0,Related_To,
5568,648,4974,Warehouses,Products,276073,0,0,0,4.16,44,0,Related_To,
5569,1139,4974,Warehouses,Products,276253,0,0,0,4.16,44,0,Related_To,
5570,1338,4975,Warehouses,Products,276298,0,0,0,878.16,16,0,Related_To,
5571,1304,4976,Warehouses,Products,276648,0,0,0,3928.27,48,0,Related_To,
5572,645,4976,Warehouses,Products,276998,0,0,0,3928.27,48,0,Related_To,
5573,732,4976,Warehouses,Products,277348,0,0,0,3928.27,48,0,Related_To,
5574,983,4976,Warehouses,Products,277698,0,0,0,3928.27,48,0,Related_To,
5575,1016,4976,Warehouses,Products,278048,0,0,0,3928.27,48,0,Related_To,
5576,1479,4976,Warehouses,Products,278398,0,0,0,3928.27,48,0,Related_To,
5577,1102,4977,Warehouses,Products,278443,0,0,0,8.5,15,0,Related_To,
5578,716,4977,Warehouses,Products,278488,0,0,0,8.5,15,0,Related_To,
5579,1021,4977,Warehouses,Products,278533,0,0,0,8.5,15,0,Related_To,
5580,1076,4977,Warehouses,Products,278578,0,0,0,8.5,15,0,Related_To,
5581,1381,4977,Warehouses,Products,278623,0,0,0,8.5,15,0,Related_To,
5582,662,4977,Warehouses,Products,278668,0,0,0,8.5,15,0,Related_To,
5583,1523,4977,Warehouses,Products,278713,0,0,0,8.5,15,0,Related_To,
5584,850,4978,Warehouses,Products,279063,0,0,0,8067.95,41,0,Related_To,
5585,893,4979,Warehouses,Products,279278,0,0,0,9457.54,24,0,Related_To,
5586,1395,4979,Warehouses,Products,279493,0,0,0,9457.54,24,0,Related_To,
5587,1219,4979,Warehouses,Products,279708,0,0,0,9457.54,24,0,Related_To,
5588,1527,4979,Warehouses,Products,279923,0,0,0,9457.54,24,0,Related_To,
5589,1057,4979,Warehouses,Products,280138,0,0,0,9457.54,24,0,Related_To,
5590,1248,4979,Warehouses,Products,280353,0,0,0,9457.54,24,0,Related_To,
5591,1413,4979,Warehouses,Products,280568,0,0,0,9457.54,24,0,Related_To,
5592,649,4979,Warehouses,Products,280783,0,0,0,9457.54,24,0,Related_To,
5593,1226,4979,Warehouses,Products,280998,0,0,0,9457.54,24,0,Related_To,
5594,894,4980,Warehouses,Products,281043,0,0,0,10.49,5,0,Related_To,
5595,639,4980,Warehouses,Products,281088,0,0,0,10.49,5,0,Related_To,
5596,1321,4980,Warehouses,Products,281133,0,0,0,10.49,5,0,Related_To,
5597,1412,4980,Warehouses,Products,281178,0,0,0,10.49,5,0,Related_To,
5598,779,4980,Warehouses,Products,281223,0,0,0,10.49,5,0,Related_To,
5599,655,4980,Warehouses,Products,281268,0,0,0,10.49,5,0,Related_To,
5600,1003,4981,Warehouses,Products,281313,0,0,0,765.92,12,0,Related_To,
5601,1041,4982,Warehouses,Products,281358,0,0,0,5.51,23,0,Related_To,
5602,1503,4983,Warehouses,Products,281403,0,0,0,15.51,11,0,Related_To,
