,fac_id,supplier_id,market_cap,country,city_name,currency,number_of_employees,Annual_sales
1198,262445,68800,"134    5.280996e+10
Name: market_capitalization ($), dtype: float64",Argentina,Córdoba,Dollars,762,11.91
1199,645901,68800,"134    2.096178e+11
Name: market_capitalization ($), dtype: float64",Kuwait,Al Aḩmadī,Dollars,318,937.4
1200,466174,65204,"150    5.526117e+09
Name: market_capitalization ($), dtype: float64",Finland,Egentliga Tavastland,Dollars,993,4303.81
1201,435316,65204,"150    1.783703e+11
Name: market_capitalization ($), dtype: float64",Costa Rica,San Jose,Dollars,203,6421.53
1202,483875,65204,"150    7.038052e+10
Name: market_capitalization ($), dtype: float64",Gibraltar,Unknown,Dollars,107,4503.38
1203,977932,65204,"150    5.500930e+10
Name: market_capitalization ($), dtype: float64",Antigua and Barbuda,Saint George,Dollars,558,8811.3
1204,843589,65204,"150    2.143782e+10
Name: market_capitalization ($), dtype: float64",Saint Lucia,Castries,Dollars,899,7557.35
1205,134311,65204,"150    7.202911e+10
Name: market_capitalization ($), dtype: float64",Guatemala,Quetzaltenango,Dollars,415,846.97
1206,931593,65204,"150    1.769752e+11
Name: market_capitalization ($), dtype: float64",Chile,Arica y Parinacota,Dollars,471,5448.99
1207,255610,65204,"150    3.200918e+09
Name: market_capitalization ($), dtype: float64",San Marino,Domagnano,Dollars,494,9.86
1208,129187,65204,"150    6.274491e+10
Name: market_capitalization ($), dtype: float64",Tunisia,Tozeur,Dollars,390,51.97
1209,830139,65204,"150    1.301095e+10
Name: market_capitalization ($), dtype: float64",Luxembourg,Clerf,Dollars,360,3.52
1210,419830,12179,"82    2.199063e+10
Name: market_capitalization ($), dtype: float64",British Indian Ocean Territory,Unknown,Dollars,110,494.91
1211,675248,12179,"82    1.909456e+10
Name: market_capitalization ($), dtype: float64",Palau,Aimeliik,Dollars,399,5091.97
1212,239946,12179,"82    5.777211e+09
Name: market_capitalization ($), dtype: float64",Jamaica,Saint Ann,Dollars,398,37.82
1213,350586,12179,"82    7.870276e+09
Name: market_capitalization ($), dtype: float64",Belarus,Gomel'skaja oblast',Dollars,844,62.99
1214,247409,12179,"82    1.071970e+11
Name: market_capitalization ($), dtype: float64",Northern Mariana Islands,Unknown,Dollars,806,57.9
1215,640661,12179,"82    8.513063e+10
Name: market_capitalization ($), dtype: float64",Antigua and Barbuda,Saint Peter,Dollars,214,742.24
1216,192913,12179,"82    6.361883e+10
Name: market_capitalization ($), dtype: float64",United Arab Emirates,Dubayy,Dollars,454,1.52
1217,329166,12179,"82    3.155518e+10
Name: market_capitalization ($), dtype: float64",Slovakia,Banskobystrický kraj,Dollars,341,5.68
1218,521964,12179,"82    1.879471e+10
Name: market_capitalization ($), dtype: float64",Ireland,Westmeath,Dollars,534,1.47
1219,338725,12179,"82    8.353343e+10
Name: market_capitalization ($), dtype: float64",Solomon Islands,Malaita,Dollars,419,88.4
1220,347417,31934,"73    2.358902e+10
Name: market_capitalization ($), dtype: float64",Bulgaria,Dobrich,Dollars,579,3459.51
1221,856672,31934,"73    6.805954e+09
Name: market_capitalization ($), dtype: float64",Luxembourg,Capellen,Dollars,817,2183.12
1222,767253,31934,"73    1.729877e+10
Name: market_capitalization ($), dtype: float64",Guam,Unknown,Dollars,467,34.85
1223,744681,31934,"73    1.576251e+09
Name: market_capitalization ($), dtype: float64","Iran, Islamic Republic of",Sīstān va Balūchestān,Dollars,615,43.7
1224,880760,31934,"73    4.420776e+10
Name: market_capitalization ($), dtype: float64",Cayman Islands,Unknown,Dollars,165,1.96
1225,939830,31934,"73    1.510646e+10
Name: market_capitalization ($), dtype: float64",United Kingdom,Rochdale,Dollars,303,8.5
1226,464800,31934,"73    5.918669e+10
Name: market_capitalization ($), dtype: float64",Cameroon,South,Dollars,469,78.56
1227,536511,31934,"73    5.306155e+09
Name: market_capitalization ($), dtype: float64",Gambia,Central River,Dollars,625,1149.61
1228,339743,31934,"73    1.438081e+11
Name: market_capitalization ($), dtype: float64",Macao,Unknown,Dollars,591,11.3
1229,251129,31934,"73    1.706960e+09
Name: market_capitalization ($), dtype: float64",Svalbard and Jan Mayen,Unknown,Dollars,503,46.7
1230,906204,35703,"221    7.376982e+10
Name: market_capitalization ($), dtype: float64",Zambia,Luapula,Dollars,194,8.64
1231,208987,35703,"221    1.480763e+10
Name: market_capitalization ($), dtype: float64",Nepal,Janakpur,Dollars,922,558.4
1232,564809,35703,"221    1.551527e+10
Name: market_capitalization ($), dtype: float64",Belize,Toledo,Dollars,861,5492.73
1233,110895,35703,"221    3.061369e+10
Name: market_capitalization ($), dtype: float64",China,Shandong Sheng,Dollars,384,1465.64
1234,168450,35703,"221    2.360679e+11
Name: market_capitalization ($), dtype: float64",Uruguay,Salto,Dollars,553,9.71
1235,525434,35703,"221    1.260038e+11
Name: market_capitalization ($), dtype: float64",Tokelau,Unknown,Dollars,752,4023.22
1236,386068,35703,"221    2.189353e+11
Name: market_capitalization ($), dtype: float64",Ireland,Longford,Dollars,324,4514.29
1237,801874,35703,"221    1.575668e+10
Name: market_capitalization ($), dtype: float64",Czechia,Prostějov,Dollars,980,7936.88
1238,980161,35703,"221    2.079218e+10
Name: market_capitalization ($), dtype: float64",Burundi,Karuzi,Ngultrum,158,3.91
1239,226784,35703,"221    8.853738e+10
Name: market_capitalization ($), dtype: float64",Chad,Guéra,Dollars,473,6621.67
1240,390444,67421,"46    3.894236e+10
Name: market_capitalization ($), dtype: float64",Azerbaijan,Şahbuz,Dollars,571,34.65
1241,516505,67421,"46    7.144112e+10
Name: market_capitalization ($), dtype: float64",Honduras,Olancho,Dollars,794,5359.77
1242,636238,67421,"46    1.396998e+11
Name: market_capitalization ($), dtype: float64",Mexico,Durango,Dollars,972,3560.49
1243,474592,67421,"46    4.398141e+10
Name: market_capitalization ($), dtype: float64",Saint Vincent and the Grenadines,Saint Andrew,Dollars,687,1444.78
1244,920925,67421,"46    2.020314e+10
Name: market_capitalization ($), dtype: float64",Tokelau,Unknown,Dollars,324,6220.96
1245,987695,67421,"46    1.286475e+10
Name: market_capitalization ($), dtype: float64",Mayotte,Unknown,Dollars,642,4.54
1246,186531,67421,"46    5.516022e+10
Name: market_capitalization ($), dtype: float64",Trinidad and Tobago,Chaguanas,Dollars,711,173.79
1247,317260,67421,"46    3.744281e+10
Name: market_capitalization ($), dtype: float64",Mongolia,Hentiy,Dollars,115,1201.37
1248,423326,67421,"46    1.571489e+11
Name: market_capitalization ($), dtype: float64",Sweden,Norrbottens län [SE-25],Dollars,910,4.31
1249,706999,67421,"46    2.939305e+11
Name: market_capitalization ($), dtype: float64",Mauritania,Tagant,Dollars,103,435.88
1250,282350,72867,"149    7.471615e+09
Name: market_capitalization ($), dtype: float64",Bosnia and Herzegovina,Federacija Bosne i Hercegovine,Dollars,143,2.35
1251,474845,72867,"149    4.993720e+10
Name: market_capitalization ($), dtype: float64",South Georgia and the South Sandwich Islands,Unknown,Dollars,827,819.81
1252,760443,72867,"149    3.829239e+10
Name: market_capitalization ($), dtype: float64",Belarus,Viciebskaja voblasć,Dollars,582,596.1
1253,767909,72867,"149    8.319739e+09
Name: market_capitalization ($), dtype: float64",Solomon Islands,Malaita,Dollars,471,766.22
1254,454048,72867,"149    8.414828e+10
Name: market_capitalization ($), dtype: float64",Russian Federation,"Mordovija, Respublika",Dollars,330,4054.93
1255,151747,72867,"149    3.247987e+10
Name: market_capitalization ($), dtype: float64",Cyprus,Baf,Dollars,457,6.71
1256,620234,72867,"149    4.048872e+10
Name: market_capitalization ($), dtype: float64",Paraguay,Amambay,Dollars,740,95.66
1257,277667,72867,"149    6.221765e+09
Name: market_capitalization ($), dtype: float64",Eswatini,Manzini,Dollars,560,720.79
1258,766885,72867,"149    1.343196e+11
Name: market_capitalization ($), dtype: float64",Dominica,Saint Patrick,Dollars,524,614.25
1259,121404,72867,"149    2.452531e+10
Name: market_capitalization ($), dtype: float64",Uganda,Hoima,Dollars,791,474.8
1260,322964,24741,"45    2.966434e+10
Name: market_capitalization ($), dtype: float64",France,Centre-Val de Loire,Dollars,201,109.98
1261,801712,24741,"45    2.567384e+11
Name: market_capitalization ($), dtype: float64",Dominican Republic,La Vega,Dollars,454,198.6
1262,396909,24741,"45    5.610585e+10
Name: market_capitalization ($), dtype: float64",Gabon,Haut-Ogooué,Dollars,403,92.55
1263,411045,24741,"45    4.945869e+10
Name: market_capitalization ($), dtype: float64",Jordan,Al Mafraq,Dollars,627,2.6
1264,871183,24741,"45    5.960746e+10
Name: market_capitalization ($), dtype: float64",Equatorial Guinea,Litoral,Dollars,211,2.97
1265,288396,24741,"45    1.400432e+10
Name: market_capitalization ($), dtype: float64",Panama,Panamá Oeste,Dollars,180,1.88
1266,891560,24741,"45    4.077063e+10
Name: market_capitalization ($), dtype: float64",Spain,Araba*,Dollars,629,5.53
1267,363263,24741,"45    3.165281e+10
Name: market_capitalization ($), dtype: float64",Mongolia,Bulgan,Dollars,380,9780.28
1268,907429,24741,"45    2.496141e+11
Name: market_capitalization ($), dtype: float64",Morocco,Ifrane,Dollars,463,7183.7
1269,622717,24741,"45    1.383764e+10
Name: market_capitalization ($), dtype: float64",Brazil,Paraná,Dollars,527,1.16
1270,922021,99068,"254    2.440303e+10
Name: market_capitalization ($), dtype: float64",Singapore,South West,Dollars,957,71.74
1271,814528,99068,"254    5.067141e+10
Name: market_capitalization ($), dtype: float64",Germany,Hessen,Dollars,523,87.85
1272,963225,99068,"254    8.540214e+09
Name: market_capitalization ($), dtype: float64",Central African Republic,Haute-Sangha / Mambéré-Kadéï,Dollars,138,2161.25
1273,560012,99068,"254    4.781342e+10
Name: market_capitalization ($), dtype: float64",Cameroon,Adamaoua,Dollars,978,1078.16
1274,133849,99068,"254    8.500196e+10
Name: market_capitalization ($), dtype: float64",Liechtenstein,Eschen,Dollars,417,29.26
1275,831529,99068,"254    6.812972e+10
Name: market_capitalization ($), dtype: float64",Malawi,Phalombe,Dollars,604,77.77
1276,811572,99068,"254    5.928736e+08
Name: market_capitalization ($), dtype: float64",Montserrat,Unknown,Dollars,328,579.26
1277,632107,99068,"254    1.283682e+10
Name: market_capitalization ($), dtype: float64",Syrian Arab Republic,Idlib,Dollars,447,2.9
1278,306524,99068,"254    5.460229e+10
Name: market_capitalization ($), dtype: float64",Belarus,Bresckaja voblasć,Dollars,883,149.9
1279,481434,99068,"254    1.133657e+11
Name: market_capitalization ($), dtype: float64",Liberia,River Gee,Dollars,434,9.27
1280,825154,30764,"212    6.643393e+09
Name: market_capitalization ($), dtype: float64",Comoros,Andjazîdja,Dollars,634,30.71
1281,339608,30764,"212    1.972412e+10
Name: market_capitalization ($), dtype: float64",Ghana,Volta,Dollars,218,12.14
1282,490708,30764,"212    2.017295e+10
Name: market_capitalization ($), dtype: float64",Equatorial Guinea,Wele-Nzas,Dollars,739,167.59
1283,167827,30764,"212    2.623296e+10
Name: market_capitalization ($), dtype: float64",South Georgia and the South Sandwich Islands,Unknown,Dollars,268,813.64
1284,484836,30764,"212    2.564656e+10
Name: market_capitalization ($), dtype: float64",American Samoa,Unknown,Dollars,884,6743.76
1285,906497,30764,"212    1.067278e+11
Name: market_capitalization ($), dtype: float64",Zimbabwe,Mashonaland Central,Dollars,805,3110.66
1286,343596,30764,"212    4.535464e+10
Name: market_capitalization ($), dtype: float64",French Guiana,Unknown,Dollars,815,859.33
1287,834199,30764,"212    3.100754e+10
Name: market_capitalization ($), dtype: float64",Aruba,Unknown,Dollars,573,56.66
1288,783364,30764,"212    6.615523e+10
Name: market_capitalization ($), dtype: float64",Suriname,Coronie,Dollars,483,82.81
1289,823088,30764,"212    9.715284e+09
Name: market_capitalization ($), dtype: float64",Peru,Cajamarca,Dollars,843,7.47
1290,104168,44351,"7    4.717868e+09
Name: market_capitalization ($), dtype: float64",Rwanda,Southern,Dollars,523,52.73
1291,574514,44351,"7    6.106311e+10
Name: market_capitalization ($), dtype: float64",Mongolia,Uvs,Dollars,409,118.93
1292,839237,44351,"7    8.240508e+10
Name: market_capitalization ($), dtype: float64",Singapore,South West,Dollars,920,4595.15
1293,764114,44351,"7    5.600926e+10
Name: market_capitalization ($), dtype: float64","Congo, The Democratic Republic of the",Tshuapa,Dollars,648,8769.65
1294,750352,44351,"7    4.873680e+10
Name: market_capitalization ($), dtype: float64","Korea, Democratic People's Republic of",Raseon,Dollars,917,17.15
1295,914037,44351,"7    3.234086e+10
Name: market_capitalization ($), dtype: float64","Korea, Republic of",Ulsan-gwangyeoksi,Ngultrum,897,2.57
1296,571812,44351,"7    4.440952e+10
Name: market_capitalization ($), dtype: float64",Switzerland,Thurgau,Dollars,454,29.65
1297,433997,44351,"7    1.397700e+10
Name: market_capitalization ($), dtype: float64",Tajikistan,Khatlon,Dollars,184,5526.84
1298,318637,44351,"7    4.622466e+10
Name: market_capitalization ($), dtype: float64",Kyrgyzstan,Issyk-Kul'skaja oblast',Dollars,454,2570.97
1299,354579,44351,"7    4.239552e+10
Name: market_capitalization ($), dtype: float64",Luxembourg,Capellen,Dollars,752,37.23
1300,826378,97749,"22    5.059117e+10
Name: market_capitalization ($), dtype: float64",Comoros,Andjouân,Dollars,231,2617.19
1301,131024,97749,"22    3.911086e+10
Name: market_capitalization ($), dtype: float64",Niger,Niamey,Dollars,149,6.8
1302,159312,97749,"22    7.943745e+09
Name: market_capitalization ($), dtype: float64","Iran, Islamic Republic of",Zanjān,Dollars,208,901.41
1303,373810,97749,"22    3.538285e+10
Name: market_capitalization ($), dtype: float64",Côte d'Ivoire,Woroba,Dollars,372,989.81
1304,847116,97749,"22    1.111784e+10
Name: market_capitalization ($), dtype: float64",Fiji,Northern,Dollars,909,184.78
1305,937235,97749,"22    2.521273e+10
Name: market_capitalization ($), dtype: float64",Western Sahara,Unknown,Dollars,670,41.49
1306,946970,97749,"22    1.373209e+11
Name: market_capitalization ($), dtype: float64",Slovenia,Sveta Ana,Dollars,336,660.95
1307,599588,97749,"22    6.054146e+10
Name: market_capitalization ($), dtype: float64",Belize,Belize,Dollars,422,52.97
1308,923773,97749,"22    9.112134e+10
Name: market_capitalization ($), dtype: float64",Portugal,Aveiro,Dollars,540,5.49
1309,759679,97749,"22    4.886233e+09
Name: market_capitalization ($), dtype: float64",Norfolk Island,Unknown,Dollars,198,9.65
1310,832635,33368,"129    2.179391e+10
Name: market_capitalization ($), dtype: float64",Curaçao,Unknown,Dollars,295,73.15
1311,580781,33368,"129    4.800792e+09
Name: market_capitalization ($), dtype: float64",Uruguay,Artigas,Dollars,266,50.74
1312,873766,33368,"129    4.026459e+08
Name: market_capitalization ($), dtype: float64",Botswana,North West,Dollars,196,6.72
1313,548692,33368,"129    1.775074e+10
Name: market_capitalization ($), dtype: float64",Zambia,Western,Dollars,365,7371.74
1314,155638,33368,"129    1.164274e+11
Name: market_capitalization ($), dtype: float64",Poland,Podkarpackie,Dollars,836,98.4
1315,473913,33368,"129    2.494940e+10
Name: market_capitalization ($), dtype: float64",Syrian Arab Republic,Al Qunayţirah,Dollars,115,57.64
1316,678444,33368,"129    2.061752e+09
Name: market_capitalization ($), dtype: float64",Guyana,Upper Takutu-Upper Essequibo,Dollars,876,9.23
1317,724374,33368,"129    4.212465e+10
Name: market_capitalization ($), dtype: float64","Tanzania, United Republic of",Kilimanjaro,Dollars,348,1256.29
1318,125480,33368,"129    9.701483e+10
Name: market_capitalization ($), dtype: float64",Montenegro,Rožaje,Dollars,983,74.8
1319,632634,33368,"129    2.221410e+11
Name: market_capitalization ($), dtype: float64",Aruba,Unknown,Dollars,991,5304.11
1320,636829,73487,"61    9.611429e+09
Name: market_capitalization ($), dtype: float64",Marshall Islands,Ailinglaplap,Dollars,316,19.22
1321,283172,73487,"61    1.770605e+10
Name: market_capitalization ($), dtype: float64",Lebanon,Ash Shimāl,Dollars,295,5.82
1322,582184,73487,"61    6.013197e+10
Name: market_capitalization ($), dtype: float64",Romania,Galați,Dollars,748,20.31
1323,812820,73487,"61    1.561438e+10
Name: market_capitalization ($), dtype: float64",Mozambique,Gaza,Dollars,111,25.52
1324,667299,73487,"61    3.765045e+10
Name: market_capitalization ($), dtype: float64",Senegal,Dakar,Dollars,624,79.55
1325,992917,73487,"61    1.648714e+10
Name: market_capitalization ($), dtype: float64",Namibia,Omaheke,Dollars,424,16.43
1326,773188,73487,"61    1.854151e+10
Name: market_capitalization ($), dtype: float64","Virgin Islands, U.S.",Unknown,Dollars,758,1883.99
1327,438395,73487,"61    2.929942e+10
Name: market_capitalization ($), dtype: float64",United States Minor Outlying Islands,Howland Island,Dollars,695,3.64
