fac_id,supplier_id,market_cap,country,city_name,currency,number_of_employees,Annual_sales
920925,67421,"46    2.020314e+10
Name: market_capitalization ($), dtype: float64",Tokelau,NA,Dollars,324,6220.96
987695,67421,"46    1.286475e+10
Name: market_capitalization ($), dtype: float64",Mayotte,NA,Dollars,642,4.54
186531,67421,"46    5.516022e+10
Name: market_capitalization ($), dtype: float64",Trinidad and Tobago,Chaguanas,Dollars,711,173.79
317260,67421,"46    3.744281e+10
Name: market_capitalization ($), dtype: float64",Mongolia,Hentiy,Dollars,115,1201.37
423326,67421,"46    1.571489e+11
Name: market_capitalization ($), dtype: float64",Sweden,Norrbottens län [SE-25],Dollars,910,4.31
706999,67421,"46    2.939305e+11
Name: market_capitalization ($), dtype: float64",Mauritania,Tagant,Dollars,103,435.88
282350,72867,"149    7.471615e+09
Name: market_capitalization ($), dtype: float64",Bosnia and Herzegovina,Federacija Bosne i Hercegovine,Dollars,143,2.35
474845,72867,"149    4.993720e+10
Name: market_capitalization ($), dtype: float64",South Georgia and the South Sandwich Islands,NA,Dollars,827,819.81
760443,72867,"149    3.829239e+10
Name: market_capitalization ($), dtype: float64",Belarus,Viciebskaja voblasć,Dollars,582,596.1
767909,72867,"149    8.319739e+09
Name: market_capitalization ($), dtype: float64",Solomon Islands,Malaita,Dollars,471,766.22
454048,72867,"149    8.414828e+10
Name: market_capitalization ($), dtype: float64",Russian Federation,"Mordovija, Respublika",Dollars,330,4054.93
151747,72867,"149    3.247987e+10
Name: market_capitalization ($), dtype: float64",Cyprus,Baf,Dollars,457,6.71
620234,72867,"149    4.048872e+10
Name: market_capitalization ($), dtype: float64",Paraguay,Amambay,Dollars,740,95.66
277667,72867,"149    6.221765e+09
Name: market_capitalization ($), dtype: float64",Eswatini,Manzini,Dollars,560,720.79
766885,72867,"149    1.343196e+11
Name: market_capitalization ($), dtype: float64",Dominica,Saint Patrick,Dollars,524,614.25
121404,72867,"149    2.452531e+10
Name: market_capitalization ($), dtype: float64",Uganda,Hoima,Dollars,791,474.8
322964,24741,"45    2.966434e+10
Name: market_capitalization ($), dtype: float64",France,Centre-Val de Loire,Dollars,201,109.98
801712,24741,"45    2.567384e+11
Name: market_capitalization ($), dtype: float64",Dominican Republic,La Vega,Dollars,454,198.6
396909,24741,"45    5.610585e+10
Name: market_capitalization ($), dtype: float64",Gabon,Haut-Ogooué,Dollars,403,92.55
411045,24741,"45    4.945869e+10
Name: market_capitalization ($), dtype: float64",Jordan,Al Mafraq,Dollars,627,2.6
871183,24741,"45    5.960746e+10
Name: market_capitalization ($), dtype: float64",Equatorial Guinea,Litoral,Dollars,211,2.97
288396,24741,"45    1.400432e+10
Name: market_capitalization ($), dtype: float64",Panama,Panamá Oeste,Dollars,180,1.88
891560,24741,"45    4.077063e+10
Name: market_capitalization ($), dtype: float64",Spain,Araba*,Dollars,629,5.53
363263,24741,"45    3.165281e+10
Name: market_capitalization ($), dtype: float64",Mongolia,Bulgan,Dollars,380,9780.28
907429,24741,"45    2.496141e+11
Name: market_capitalization ($), dtype: float64",Morocco,Ifrane,Dollars,463,7183.7
622717,24741,"45    1.383764e+10
Name: market_capitalization ($), dtype: float64",Brazil,Paraná,Dollars,527,1.16
922021,99068,"254    2.440303e+10
Name: market_capitalization ($), dtype: float64",Singapore,South West,Dollars,957,71.74
814528,99068,"254    5.067141e+10
Name: market_capitalization ($), dtype: float64",Germany,Hessen,Dollars,523,87.85
963225,99068,"254    8.540214e+09
Name: market_capitalization ($), dtype: float64",Central African Republic,Haute-Sangha / Mambéré-Kadéï,Dollars,138,2161.25
560012,99068,"254    4.781342e+10
Name: market_capitalization ($), dtype: float64",Cameroon,Adamaoua,Dollars,978,1078.16
133849,99068,"254    8.500196e+10
Name: market_capitalization ($), dtype: float64",Liechtenstein,Eschen,Dollars,417,29.26
831529,99068,"254    6.812972e+10
Name: market_capitalization ($), dtype: float64",Malawi,Phalombe,Dollars,604,77.77
811572,99068,"254    5.928736e+08
Name: market_capitalization ($), dtype: float64",Montserrat,NA,Dollars,328,579.26
632107,99068,"254    1.283682e+10
Name: market_capitalization ($), dtype: float64",Syrian Arab Republic,Idlib,Dollars,447,2.9
306524,99068,"254    5.460229e+10
Name: market_capitalization ($), dtype: float64",Belarus,Bresckaja voblasć,Dollars,883,149.9
481434,99068,"254    1.133657e+11
Name: market_capitalization ($), dtype: float64",Liberia,River Gee,Dollars,434,9.27
825154,30764,"212    6.643393e+09
Name: market_capitalization ($), dtype: float64",Comoros,Andjazîdja,Dollars,634,30.71
339608,30764,"212    1.972412e+10
Name: market_capitalization ($), dtype: float64",Ghana,Volta,Dollars,218,12.14
490708,30764,"212    2.017295e+10
Name: market_capitalization ($), dtype: float64",Equatorial Guinea,Wele-Nzas,Dollars,739,167.59
167827,30764,"212    2.623296e+10
Name: market_capitalization ($), dtype: float64",South Georgia and the South Sandwich Islands,NA,Dollars,268,813.64
484836,30764,"212    2.564656e+10
Name: market_capitalization ($), dtype: float64",American Samoa,NA,Dollars,884,6743.76
906497,30764,"212    1.067278e+11
Name: market_capitalization ($), dtype: float64",Zimbabwe,Mashonaland Central,Dollars,805,3110.66
343596,30764,"212    4.535464e+10
Name: market_capitalization ($), dtype: float64",French Guiana,NA,Dollars,815,859.33
834199,30764,"212    3.100754e+10
Name: market_capitalization ($), dtype: float64",Aruba,NA,Dollars,573,56.66
783364,30764,"212    6.615523e+10
Name: market_capitalization ($), dtype: float64",Suriname,Coronie,Dollars,483,82.81
823088,30764,"212    9.715284e+09
Name: market_capitalization ($), dtype: float64",Peru,Cajamarca,Dollars,843,7.47
104168,44351,"7    4.717868e+09
Name: market_capitalization ($), dtype: float64",Rwanda,Southern,Dollars,523,52.73
574514,44351,"7    6.106311e+10
Name: market_capitalization ($), dtype: float64",Mongolia,Uvs,Dollars,409,118.93
839237,44351,"7    8.240508e+10
Name: market_capitalization ($), dtype: float64",Singapore,South West,Dollars,920,4595.15
764114,44351,"7    5.600926e+10
Name: market_capitalization ($), dtype: float64","Congo, The Democratic Republic of the",Tshuapa,Dollars,648,8769.65
750352,44351,"7    4.873680e+10
Name: market_capitalization ($), dtype: float64","Korea, Democratic People's Republic of",Raseon,Dollars,917,17.15
914037,44351,"7    3.234086e+10
Name: market_capitalization ($), dtype: float64","Korea, Republic of",Ulsan-gwangyeoksi,Ngultrum,897,2.57
571812,44351,"7    4.440952e+10
Name: market_capitalization ($), dtype: float64",Switzerland,Thurgau,Dollars,454,29.65
433997,44351,"7    1.397700e+10
Name: market_capitalization ($), dtype: float64",Tajikistan,Khatlon,Dollars,184,5526.84
318637,44351,"7    4.622466e+10
Name: market_capitalization ($), dtype: float64",Kyrgyzstan,Issyk-Kul'skaja oblast',Dollars,454,2570.97
354579,44351,"7    4.239552e+10
Name: market_capitalization ($), dtype: float64",Luxembourg,Capellen,Dollars,752,37.23
826378,97749,"22    5.059117e+10
Name: market_capitalization ($), dtype: float64",Comoros,Andjouân,Dollars,231,2617.19
131024,97749,"22    3.911086e+10
Name: market_capitalization ($), dtype: float64",Niger,Niamey,Dollars,149,6.8
159312,97749,"22    7.943745e+09
Name: market_capitalization ($), dtype: float64","Iran, Islamic Republic of",Zanjān,Dollars,208,901.41
373810,97749,"22    3.538285e+10
Name: market_capitalization ($), dtype: float64",Côte d'Ivoire,Woroba,Dollars,372,989.81
847116,97749,"22    1.111784e+10
Name: market_capitalization ($), dtype: float64",Fiji,Northern,Dollars,909,184.78
937235,97749,"22    2.521273e+10
Name: market_capitalization ($), dtype: float64",Western Sahara,NA,Dollars,670,41.49
946970,97749,"22    1.373209e+11
Name: market_capitalization ($), dtype: float64",Slovenia,Sveta Ana,Dollars,336,660.95
599588,97749,"22    6.054146e+10
Name: market_capitalization ($), dtype: float64",Belize,Belize,Dollars,422,52.97
923773,97749,"22    9.112134e+10
Name: market_capitalization ($), dtype: float64",Portugal,Aveiro,Dollars,540,5.49
759679,97749,"22    4.886233e+09
Name: market_capitalization ($), dtype: float64",Norfolk Island,NA,Dollars,198,9.65
832635,33368,"129    2.179391e+10
Name: market_capitalization ($), dtype: float64",Curaçao,NA,Dollars,295,73.15
580781,33368,"129    4.800792e+09
Name: market_capitalization ($), dtype: float64",Uruguay,Artigas,Dollars,266,50.74
873766,33368,"129    4.026459e+08
Name: market_capitalization ($), dtype: float64",Botswana,North West,Dollars,196,6.72
548692,33368,"129    1.775074e+10
Name: market_capitalization ($), dtype: float64",Zambia,Western,Dollars,365,7371.74
155638,33368,"129    1.164274e+11
Name: market_capitalization ($), dtype: float64",Poland,Podkarpackie,Dollars,836,98.4
473913,33368,"129    2.494940e+10
Name: market_capitalization ($), dtype: float64",Syrian Arab Republic,Al Qunayţirah,Dollars,115,57.64
678444,33368,"129    2.061752e+09
Name: market_capitalization ($), dtype: float64",Guyana,Upper Takutu-Upper Essequibo,Dollars,876,9.23
724374,33368,"129    4.212465e+10
Name: market_capitalization ($), dtype: float64","Tanzania, United Republic of",Kilimanjaro,Dollars,348,1256.29
125480,33368,"129    9.701483e+10
Name: market_capitalization ($), dtype: float64",Montenegro,Rožaje,Dollars,983,74.8
632634,33368,"129    2.221410e+11
Name: market_capitalization ($), dtype: float64",Aruba,NA,Dollars,991,5304.11
636829,73487,"61    9.611429e+09
Name: market_capitalization ($), dtype: float64",Marshall Islands,Ailinglaplap,Dollars,316,19.22
283172,73487,"61    1.770605e+10
Name: market_capitalization ($), dtype: float64",Lebanon,Ash Shimāl,Dollars,295,5.82
582184,73487,"61    6.013197e+10
Name: market_capitalization ($), dtype: float64",Romania,Galați,Dollars,748,20.31
812820,73487,"61    1.561438e+10
Name: market_capitalization ($), dtype: float64",Mozambique,Gaza,Dollars,111,25.52
667299,73487,"61    3.765045e+10
Name: market_capitalization ($), dtype: float64",Senegal,Dakar,Dollars,624,79.55
992917,73487,"61    1.648714e+10
Name: market_capitalization ($), dtype: float64",Namibia,Omaheke,Dollars,424,16.43
773188,73487,"61    1.854151e+10
Name: market_capitalization ($), dtype: float64","Virgin Islands, U.S.",NA,Dollars,758,1883.99
438395,73487,"61    2.929942e+10
Name: market_capitalization ($), dtype: float64",United States Minor Outlying Islands,Howland Island,Dollars,695,3.64
873949,73487,"61    2.857929e+10
Name: market_capitalization ($), dtype: float64",Mauritius,Port Louis,Dollars,588,702.19
894911,73487,"61    6.320429e+09
Name: market_capitalization ($), dtype: float64",Saint Vincent and the Grenadines,Saint George,Dollars,687,35.26
328696,78843,"155    1.063629e+11
Name: market_capitalization ($), dtype: float64",Malaysia,Sabah,Dollars,189,1124.84
810337,78843,"155    4.431610e+10
Name: market_capitalization ($), dtype: float64",Wallis and Futuna,Sigave,Dollars,432,149.81
888624,78843,"155    2.947300e+11
Name: market_capitalization ($), dtype: float64",Estonia,Saaremaa,Dollars,336,1724.34
698592,78843,"155    1.973315e+10
Name: market_capitalization ($), dtype: float64",Gibraltar,NA,Dollars,826,4.4
713523,78843,"155    4.883788e+09
Name: market_capitalization ($), dtype: float64",French Southern Territories,NA,Dollars,516,319.74
309072,78843,"155    1.423201e+11
Name: market_capitalization ($), dtype: float64",Bosnia and Herzegovina,Federacija Bosne i Hercegovine,Dollars,683,9637.77
648689,78843,"155    6.657849e+10
Name: market_capitalization ($), dtype: float64",Saint Pierre and Miquelon,NA,Dollars,567,507.68
649392,78843,"155    8.826376e+10
Name: market_capitalization ($), dtype: float64","Korea, Republic of",Chungcheongbuk-do,Dollars,940,5.42
424010,78843,"155    1.691887e+10
Name: market_capitalization ($), dtype: float64",Equatorial Guinea,Bioko Sud,Dollars,488,78.14
610830,78843,"155    6.450013e+10
Name: market_capitalization ($), dtype: float64",Belarus,Viciebskaja voblasć,Dollars,567,504.15
698102,63322,"95    1.520720e+11
Name: market_capitalization ($), dtype: float64",Ghana,Volta,Dollars,331,8.14
629057,63322,"95    1.536727e+10
Name: market_capitalization ($), dtype: float64",Italy,Oristano,Dollars,455,87.51
990810,63322,"95    7.658733e+10
Name: market_capitalization ($), dtype: float64","Tanzania, United Republic of",Pemba South,Dollars,446,2.14
290104,63322,"95    2.664345e+09
Name: market_capitalization ($), dtype: float64",Brazil,Acre,Dollars,676,418.26
132094,63322,"95    4.139230e+10
Name: market_capitalization ($), dtype: float64","Micronesia, Federated States of",Kosrae,Dollars,895,193.39
742038,63322,"95    1.811312e+11
Name: market_capitalization ($), dtype: float64",Saint Vincent and the Grenadines,Saint George,Dollars,605,6639.3
247380,63322,"95    5.120527e+10
Name: market_capitalization ($), dtype: float64",Togo,Savanes,Dollars,883,512.86
562914,63322,"95    3.172419e+11
Name: market_capitalization ($), dtype: float64",Italy,Chieti,Dollars,598,7.95
898365,63322,"95    9.388815e+10
Name: market_capitalization ($), dtype: float64",Mongolia,Övörhangay,Dollars,850,9.85
768020,63322,"95    5.983244e+10
Name: market_capitalization ($), dtype: float64",Syrian Arab Republic,Ḩimş,Dollars,276,4545.35
913920,79479,"176    1.750403e+10
Name: market_capitalization ($), dtype: float64",Romania,Hunedoara,Dollars,646,8278.75
384699,79479,"176    1.578042e+10
Name: market_capitalization ($), dtype: float64",Angola,Uíge,Dollars,542,2.49
814845,79479,"176    8.164086e+09
Name: market_capitalization ($), dtype: float64",Mayotte,NA,Dollars,713,37.48
712067,79479,"176    2.465616e+10
Name: market_capitalization ($), dtype: float64",Azerbaijan,Şəki,Dollars,218,462.27
342719,79479,"176    7.922982e+09
Name: market_capitalization ($), dtype: float64",Norfolk Island,NA,Dollars,234,75.96
400081,79479,"176    1.488098e+10
Name: market_capitalization ($), dtype: float64",Ukraine,Lvivska oblast,Dollars,713,2.95
331922,79479,"176    6.698233e+08
Name: market_capitalization ($), dtype: float64",Bouvet Island,NA,Dollars,300,99.99
378268,79479,"176    1.903166e+10
Name: market_capitalization ($), dtype: float64",Kuwait,Al Aḩmadī,Dollars,878,871.88
691457,79479,"176    1.784355e+10
Name: market_capitalization ($), dtype: float64",Norfolk Island,NA,Dollars,476,5221.75
624717,79479,"176    2.638210e+10
Name: market_capitalization ($), dtype: float64",Nigeria,Bayelsa,Dollars,699,16.4
470026,47070,"169    5.125297e+10
Name: market_capitalization ($), dtype: float64",United States Minor Outlying Islands,Kingman Reef,Dollars,936,84.38
986765,47070,"169    2.264514e+10
Name: market_capitalization ($), dtype: float64","Korea, Republic of",Chungcheongnam-do,Dollars,231,1371.31
955097,47070,"169    1.578197e+09
Name: market_capitalization ($), dtype: float64",Tonga,Niuas,Dollars,140,781.36
450549,47070,"169    3.287282e+10
Name: market_capitalization ($), dtype: float64",Australia,Northern Territory,Dollars,993,9.13
457511,47070,"169    1.940207e+10
Name: market_capitalization ($), dtype: float64","Virgin Islands, U.S.",NA,Dollars,131,368.23
280190,47070,"169    1.198652e+11
Name: market_capitalization ($), dtype: float64",Guam,NA,Dollars,873,2.27
503422,47070,"169    8.872915e+10
Name: market_capitalization ($), dtype: float64",Barbados,Saint John,Dollars,551,433.96
235034,47070,"169    4.066580e+10
Name: market_capitalization ($), dtype: float64",Albania,Korçë,Dollars,439,6762.76
694303,47070,"169    5.593103e+09
Name: market_capitalization ($), dtype: float64",Bangladesh,Pabna,Dollars,235,9.1
346836,47070,"169    3.192252e+09
Name: market_capitalization ($), dtype: float64",French Polynesia,NA,Dollars,355,807.32
164953,13569,"232    8.432802e+08
Name: market_capitalization ($), dtype: float64",Malawi,Salima,Dollars,800,5683.35
534794,13569,"232    3.648393e+08
Name: market_capitalization ($), dtype: float64",Kyrgyzstan,Gorod Osh,Dollars,301,41.51
939082,13569,"232    7.289237e+09
Name: market_capitalization ($), dtype: float64",Armenia,Kotayk',Dollars,777,293.21
249218,13569,"232    5.424572e+09
Name: market_capitalization ($), dtype: float64",Sierra Leone,North Western,Dollars,555,75.35
242787,13569,"232    3.047936e+07
Name: market_capitalization ($), dtype: float64",Finland,Lappi,Dollars,223,1729.65
553112,13569,"232    1.646492e+09
Name: market_capitalization ($), dtype: float64",Tunisia,Tozeur,Dollars,406,4198.4
163689,13569,"232    3.865097e+09
Name: market_capitalization ($), dtype: float64","Micronesia, Federated States of",Yap,Dollars,244,3.13
862624,13569,"232    3.590951e+09
Name: market_capitalization ($), dtype: float64",Eritrea,Gash-Barka,Dollars,100,7944.92
